기준_년_분기_코드,상권_코드,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
2019_1,1000969,3,,,,,,,,,,,,1,,,,,,,
2019_1,1001421,3,,,,,,,,,,,,1,,,,,,,
2019_1,1000317,1,,,,,,,,,,,,,,,,,,,
2019_1,1000517,8,,,,,1,1,,,,,,,,,,,,,
2019_1,1000770,4,,,,,,,,,,,,,,1,,,,,1
2019_1,1000231,19,,2,,,1,,,,,,,,,1,,,,,3
2019_1,1001451,7,,,,,1,,,,,,,1,,,,,,,1
2019_1,1001324,5,,1,,,1,,,,,,,,,,,,,,
2019_1,1000919,8,,1,,,1,1,,,,,,,,,,,,,
2019_1,1000625,12,1,,,1,1,,,,,,,,,1,,,,,1
2019_1,1000890,10,,1,,1,,1,,,,,,,,,,,,,2
2019_1,1000709,7,,,,,1,1,,,,,,1,,,,,,,3
2019_1,1000975,9,1,,,,1,,,,,,,,,,,,,,3
2019_1,1000547,9,,1,,,,,,,,,,,,,,,,,1
2019_1,1000716,10,,,,,,,,,,,,,,,,,,,6
2019_1,1000338,10,,1,,,1,,,,,,,1,,2,,,,,
2019_1,1000285,7,,,,,,1,,,,,,,,1,,,,,1
2019_1,1000896,16,,,,2,2,,,,,,,,,2,,,,,2
2019_1,1000366,9,,,,,2,,,,,,,,,,,,,,1
2019_1,1000289,10,,,,,1,,,,,,,,,1,,,,,5
2019_1,1000265,9,,,,1,,,,,,,,,,1,,,,,2
2019_1,1000035,5,,,,,1,,,,,,,,,,,,,,1
2019_1,1001264,16,,1,,,1,,,,,,,,2,5,,,,,2
2019_1,1000865,10,,,,,,,,,,,,,,6,,,,,
2019_1,1001013,9,,2,,,1,,,,,,,,1,,,,,,3
2019_1,1000626,9,,,,,,1,,,,,,,,1,,,,,1
2019_1,1000922,11,,,,,,,,,,,,,,5,,,,,2
2019_1,1000440,19,,,,,3,1,1,,,,,,,,,,,,4
2019_1,1000397,10,,,,,3,1,,,,,,,,1,,,,,2
2019_1,1000622,10,1,,,,,1,,,,,,,,,,,,,5
2019_1,1000405,14,,,,,1,,,,,,,,,3,,,,,3
2019_1,1000939,22,,,,,2,,,,,,,,,1,,,,,1
2019_1,1000540,14,1,,,,2,,,,,,,,,2,,,,,2
2019_1,1000530,6,,,,,1,,,,,,,,,1,,,,,2
2019_1,1000456,3,,,,,1,,,,,,,,,,,,,,
2019_1,1000920,12,2,,,1,2,,,,,,,,,,,,,,1
2019_1,1000610,16,,,,,1,1,,,,,,1,,,,,,,7
2019_1,1000064,11,,,,,3,,,,,,,,,,,,,,2
2019_1,1001454,2,,,,,1,,,,,,,,,1,,,,,
2019_1,1000220,19,,,,,2,,,,,,,,,8,,,,,2
2019_1,1000181,10,,,,,3,,,,,,,,,1,,,,,1
2019_1,1000343,4,,,,,2,,,,,,,,,,,,,,1
2019_1,1001333,5,,,,,1,,,,,,,,,,,,,,1
2019_1,1000652,14,,,,,2,,,,,,,,,,,,,,7
2019_1,1001323,13,,,,,2,,,,,,,,,,,,,,2
2019_1,1000145,13,1,,,,2,1,,1,,,,,,,,,,,
2019_1,1000885,14,,2,,,1,,,,,,,,,2,,,,,2
2019_1,1001161,12,1,2,,,1,,,,,,1,,,,,,,,2
2019_1,1001171,13,3,3,,,,,,,,,,,,,,,,1,3
2019_1,1000962,28,1,3,,,4,,,,,,,1,,1,,,,,1
2019_1,1000272,14,,2,,,3,,,,,,,,,,,,,,2
2019_1,1000162,16,,,,,3,1,,,,,,,,,,,,,1
2019_1,1000793,10,,,,,,,,,,,,,,,,,,,4
2019_1,1000559,13,,,,,2,,,,,,,,,1,,,,,4
2019_1,1000669,14,1,,,1,,,,,,,,,,2,,,,,4
2019_1,1000462,14,3,,,,4,,,,,,,,,,,,,,1
2019_1,1000465,2,,,,,,,,,,,,,,,,,,,1
2019_1,1000204,7,,,,1,1,,,,,,,,,,,,,,2
2019_1,1000345,4,,,,,,,,,,,,,,,,,,,2
2019_1,1001029,27,7,3,,,2,,,,1,,,,,,,,,1,3
2019_1,1000365,18,1,,,,1,,,,,,,,,,,,,,10
2019_1,1001313,14,,1,,,3,,,,,,,,,,,,,,2
2019_1,1001231,30,1,3,,1,2,,,,,,,,,6,,,,2,4
2019_1,1000665,7,1,,,,,,,,,,,,,,,,,,1
2019_1,1001374,11,,,1,1,2,,,,,,,,,,,,,,
2019_1,1001143,19,2,1,,,,,,,,,,,,1,,,,,2
2019_1,1001244,11,,1,,,5,,,,,,,,,3,,,,,2
2019_1,1000138,12,2,,,,,,,,,,,,,3,,,,,1
2019_1,1000813,23,,,,,,,,,,,,,,18,,,,,3
2019_1,1000005,8,,,,,,,,,,,,,1,1,,,,,3
2019_1,1000488,19,,,,,,,,,,,,,,12,,,,,4
2019_1,1000803,3,,,,,,,,,,,,,,,,,,,
2019_1,1000284,26,,,,1,2,,,,,,,,,1,,,,,5
2019_1,1000491,7,,1,,,,,,,,,,,,2,,,,,
2019_1,1000026,25,,1,,,,1,,,,,,,4,1,,,,,8
2019_1,1000914,28,,2,,,4,,,,,,,,1,4,,,,,2
2019_1,1000727,10,,,,,2,,,,,,,,,2,,,,,1
2019_1,1000493,15,3,,,,1,,,,,,,,,2,,,,,2
2019_1,1000792,8,,,,,1,,,,,,,,,1,,,,,2
2019_1,1000681,7,,,,,,,,,,,,,,,,,,,
2019_1,1000584,12,,,,,2,,,,,,,,,,,,,,5
2019_1,1000725,6,,,,,,,,,,,,,,1,,,,,1
2019_1,1000991,11,,1,,,1,,,,,,,,,1,,,,,1
2019_1,1000394,12,1,1,,,,1,,,,,,1,,1,,,,,2
2019_1,1000180,8,,,,,4,,,,,,,,,,,,,,
2019_1,1000484,7,2,,,,,,,1,,,,,,2,,,,,2
2019_1,1000811,6,,,,,,,,1,,,,,,,,,,,2
2019_1,1000957,18,1,1,,,1,,,,,,,,,1,,,,,7
2019_1,1001336,43,,2,,,8,1,,,,,,,,1,,,,,4
2019_1,1001208,41,1,4,,,1,,,,,,,,,9,,,,,4
2019_1,1000292,14,,1,,,,,,,,,,,,6,,,,,2
2019_1,1001059,11,,2,,,1,,,,,,,,,,,,,,2
2019_1,1001460,13,1,1,,,2,,,,,,,,,2,,,,,1
2019_1,1000834,21,1,2,,,1,,,,,,,,,3,,,,,2
2019_1,1001157,23,,1,,,1,,,,,,,,,1,,,,,4
2019_1,1000893,12,3,,1,1,1,,,,,,,,,1,,,,,2
2019_1,1001197,22,,2,,2,1,1,1,,,,,,,4,,,,,4
2019_1,1000028,25,2,1,,,3,,,,,,,,,3,,,,,2
2019_1,1000011,17,,1,,,2,,,,,,,,,3,,,,,1
2019_1,1000430,12,1,,,,1,1,,,,,,,,,,,,,
2019_1,1000703,11,,,,,1,1,,,,,,,,2,,,,,3
2019_1,1000108,3,,,,,,,,,,,,,,,,,,,1
2019_1,1001297,12,,,,,4,,,,,,,2,,,,,,,1
2019_1,1000088,21,1,1,,,1,,1,,,,,1,,,,,,,4
2019_1,1000870,27,2,3,,,4,,,,,,,1,,2,,,,,3
2019_1,1000455,18,,,,,3,,,,,,,,,3,,,,,
2019_1,1000467,17,,3,,,1,,,,,,,,,2,,,,,6
2019_1,1000738,21,,,,,3,,,,,,,,,1,,,,1,3
2019_1,1001455,4,,,,,,,,,,,,,,,,,,,2
2019_1,1001032,25,,1,,1,4,,,,,,,,,3,,,,,1
2019_1,1000597,18,,,,,1,,,,,,,1,,,,,,,3
2019_1,1000573,12,,,,1,2,,,,,,,,,1,,,,,2
2019_1,1000580,26,,1,,,3,1,,,,,,,,,,,,1,3
2019_1,1001413,34,,2,,,5,,,,,,,,,2,,,,1,3
2019_1,1001409,15,,1,,,5,,,,,,,,,,,,,,1
2019_1,1001019,18,,,,,3,,,,,,,,,2,,,,,4
2019_1,1001105,61,4,3,,,3,,,,,,,,,31,,,,1,6
2019_1,1000073,31,1,,,,3,,,,,1,,,,15,,,,,4
2019_1,1001154,14,,,,,2,,,,,,,1,,2,,,,,1
2019_1,1001447,16,2,,,,3,,,,,,,,,6,,,,,1
2019_1,1001429,11,,,,,4,,,,,,,,,,,,,,2
2019_1,1001088,62,,12,,,4,,,,,,,,2,9,,,,,6
2019_1,1000258,21,3,,,,3,1,,,,,,,,1,,,,,5
2019_1,1000842,10,,,,,3,,,,,,,,,,,,,,3
2019_1,1001260,74,2,2,,,10,,,,,,,,,7,,,,,10
2019_1,1001251,66,1,2,,1,6,,,,,,1,,,2,,,,1,11
2019_1,1000288,25,,,,,4,,,,,,,,,2,,,,,6
2019_1,1000847,32,,3,,,3,,,,,1,,1,,1,,,,,4
2019_1,1001005,24,1,,,1,7,,,,,,,,,3,,,,,4
2019_1,1000544,11,,1,,,2,,,,,,,,,,,,,,1
2019_1,1001156,94,1,6,,4,9,,,,,,,,,11,,,,1,6
2019_1,1000444,12,1,1,,,2,,,,,,,,,1,,,,,1
2019_1,1001282,27,,2,,,4,,,,,,,,,3,,,,1,
2019_1,1001436,8,,1,,,2,,,,,,,2,,,,,,,
2019_1,1001078,207,1,5,,,16,,,,,,,1,1,7,,,,,28
2019_1,1001131,24,,4,,1,3,,,,,,,,,1,,,,,2
2019_1,1001057,71,,4,,1,6,,,,,,,,,12,,,,1,6
2019_1,1000402,26,1,2,,,3,1,,,,,,,,4,,,,,3
2019_1,1001196,58,2,12,,,5,,,,,,,,,1,,,,1,5
2019_1,1000608,14,1,1,,,3,,,,,,,,,1,,,,,5
2019_1,1001044,43,1,4,,,1,,,,,,,,,9,,,,1,9
2019_1,1001047,23,1,2,,2,1,,,,,,,,,8,,,,,5
2019_1,1000254,31,1,,,1,3,,,,,,,,,,,,,,2
2019_1,1000694,8,2,1,,,,,,1,,,,,,,,,,,2
2019_1,1000413,16,1,1,,2,2,,,,,,,,,2,,,,,3
2019_1,1000244,10,1,1,,,1,,,,,,,,,,,,,,1
2019_1,1000083,10,1,2,,,,,,,,,,,,,,,,,1
2019_1,1000970,5,1,,,,1,,,,,,,,,,,,,,1
2019_1,1001207,16,1,2,,,,,1,,,,,,1,3,,,,,
2019_1,1001493,165,3,13,2,2,12,,1,1,3,,,4,14,16,,,,4,21
2019_1,1000655,13,1,,,,,,,,,,,,,2,,,,,8
2019_1,1001203,206,5,12,,,13,,,,,,,,21,11,,,,1,7
2019_1,1000203,6,,,,,1,,,,,,,,,,,,,,2
2019_1,1000524,4,,,,,,,,,,,,,,,,,,,2
2019_1,1000512,9,1,,,,,,,,,,,,,,,,,,1
2019_1,1000992,9,,1,,,,,,,,,,,,,,,,,4
2019_1,1000198,6,,,,,,,,,,,,,,1,,,,,1
2019_1,1000219,5,1,,,,1,,,,,,,,,,,,,,1
2019_1,1000206,4,,,,,,1,,,,,,,,1,,,,,
2019_1,1000185,9,,,,,2,1,,,,,,,,,,,,,
2019_1,1000589,10,1,1,,,1,,,,,,,,,2,,,,,2
2019_1,1000018,18,2,,,,1,,,,,,,,,2,,,,,1
2019_1,1001218,25,,,,,6,,,,,,,1,,1,,,,,4
2019_1,1000720,6,,,,1,1,,,,,,,,,,,,,,2
2019_1,1000534,16,,,,,1,1,,,,,,,,,,,,,2
2019_1,1000305,13,,,,,4,,,,,,,,,,,,,,
2019_1,1000375,18,,,,,1,1,,,,,,,,,,,,,8
2019_1,1000618,11,1,,,,,,,,,,,,,,,,,,5
2019_1,1001482,12,,,,,3,,,,,,,,,,,,,,2
2019_1,1001435,1,,,,,1,,,,,,,,,,,,,,
2019_1,1000179,1,,,,,1,,,,,,,,,,,,,,
2019_1,1000159,12,,,,,4,,,,,,,,,,,,,,
2019_1,1000294,10,,1,,1,1,1,,,,,,,,,,,,,1
2019_1,1000585,12,,,,1,3,,,,,,,,,,,,,,2
2019_1,1001399,6,,,,,2,,,,,,,,,,,,,,
2019_1,1001111,47,,1,,,5,,,,,,,,,4,,,,,2
2019_1,1001106,14,1,3,,,1,,,,,,,,,,,,,1,
2019_1,1001177,22,,2,,,3,,,,,,,,,,,,,,2
2019_1,1000249,9,,,,,,1,,,,,,,,1,,,,,2
2019_1,1001098,40,1,5,,,1,,,,,,,,1,9,,,,,6
2019_1,1000961,15,1,1,,,2,,,,,,,,,,,,,,
2019_1,1000955,13,1,,,,,,,,,,,,,,,,,,2
2019_1,1000392,14,2,,,,1,,,,,,,,,,,,,,7
2019_1,1001441,19,1,,,,2,,,,,,,,,10,,,,,3
2019_1,1000852,9,,1,,,1,,,,,,,,,2,,,,,3
2019_1,1000808,11,,,,,,,,,,,,,,,,,,,10
2019_1,1000315,8,,,,,2,,,,,,,,,1,,,,,2
2019_1,1000883,22,,1,,,3,,,,,,,,1,5,,,,,3
2019_1,1000653,24,1,1,,,3,,,,,,,,,,,,,,3
2019_1,1000175,5,,,,,1,,,,,,,,,,,,,,1
2019_1,1000135,6,,,,,,,,,,,,,,,,,,,2
2019_1,1000387,18,,,,,2,,,,,,,,,,,,,,4
2019_1,1000216,10,1,,,,1,,,,,,,,,,,,,,2
2019_1,1000599,42,,,,,2,,,,,,,,,1,,,,,2
2019_1,1000276,13,,,,,1,,,,,,,,,,,,,,3
2019_1,1001205,50,3,,,,1,,,,,,,,3,13,,,,1,8
2019_1,1000887,7,,,,,1,,,,,,,,,1,,,,,1
2019_1,1001285,5,1,,,,,,,,,,,,,2,,,,,1
2019_1,1000425,12,,,,,1,1,,,,,,,,1,,,,,2
2019_1,1000277,4,,,,,,,,,,,,,,2,,,,,1
2019_1,1000143,4,,,,,,,,,,,,,,4,,,,,
2019_1,1000744,28,5,,,,2,,,,,,,,,6,,,,,3
2019_1,1000384,11,1,,,,2,,,,,,,,,1,,,,,2
2019_1,1001300,4,,,,,1,,,,,,,,,,,,,,
2019_1,1000949,9,,,,,1,1,,,,,,,,1,,,,,1
2019_1,1000061,14,,,,,4,,,,,,,,,,,,,,3
2019_1,1000007,27,2,,,,,,,,,,,,6,4,,,,,4
2019_1,1000494,19,,1,,,,,,,,,,,3,8,,,,,3
2019_1,1000845,7,,,,,,,,,,,,,,2,,,,,
2019_1,1000629,7,,,,,1,,,,,,,,,1,,,,,
2019_1,1000324,16,,,,1,,,,,,,,,,5,,,,,
2019_1,1000224,9,1,,,,,,,,,,,,,,,,,,1
2019_1,1000151,5,,,,,1,,,,,,,,,,,,,,1
2019_1,1000829,13,,,,,1,,,,,,,,,1,,,,,4
2019_1,1000668,11,,,,,,2,1,,,,,,,,,,,,5
2019_1,1000609,7,,,,,,,,,,,,,,,,,,,
2019_1,1000613,16,,,,,,,,,,,,,,1,,,,,6
2019_1,1000476,10,1,,,,1,,,,,,,,,,,,,,1
2019_1,1000409,12,,,,,,,,,,,,,,,,,,,4
2019_1,1000396,8,,,,,,,,,,,,,,,,,,,1
2019_1,1000302,14,1,,,,1,1,,,,,,,,,,,,,2
2019_1,1000899,5,,,,,,1,1,,,,,,,,,,,,
2019_1,1000091,17,,,,,3,1,,,,,,,,,,,,,4
2019_1,1000466,10,,,,,1,1,,,,,,,,2,,,,,5
2019_1,1000801,14,,,,,2,1,,,,,,,,1,,,,,2
2019_1,1000227,6,1,,,,1,,,,,,,,,,,,,,1
2019_1,1001394,24,1,1,,1,5,,,,,,,,,,,,,,2
2019_1,1000278,13,,,,,2,,,,,,,,,2,,,,,3
2019_1,1001195,26,,1,,,,,,,,,,,,,,,,,
2019_1,1000775,27,1,2,,,5,,,,,,,,,3,,,,1,5
2019_1,1000741,14,,,,,1,,,,,,,,,2,,,,,1
2019_1,1000637,22,,,,,5,,,,,,,,,,,,,,2
2019_1,1000129,22,1,1,,,2,1,,,,,,1,,3,,,,,1
2019_1,1001046,76,,1,,1,5,,,,,,,,,11,,,,,4
2019_1,1000817,22,1,,,,3,,,,,,,,,5,,,,,1
2019_1,1001452,14,,2,,,2,,,,,,,,,,,,,,2
2019_1,1000347,14,,,,1,2,,,,,,,,,2,,,,,1
2019_1,1000246,7,,,,,1,,,,,,,1,,,,,,,
2019_1,1001211,35,1,2,2,1,6,,,,,,,,2,,,,,,4
2019_1,1001233,24,1,,,,2,,,,,,,,2,2,,,,1,5
2019_1,1000306,17,,,,,1,,,,,,,,1,5,,,,,2
2019_1,1000877,7,1,,,,,,,,,,,,,2,,,,,
2019_1,1000758,12,,,,,1,1,,,,,,,,,,,,,1
2019_1,1000679,13,,,,1,2,,,,,,,,,1,,,,,3
2019_1,1000818,10,,1,,,1,,,,,,,,,,,,,,2
2019_1,1001025,136,2,6,,3,9,1,1,,,,,,,13,,,,1,10
2019_1,1001357,8,1,1,,,2,,,,,,,,,,,,,,1
2019_1,1001129,20,,1,,,3,,,,,,,,,1,,,,,1
2019_1,1001123,47,1,6,,,2,,,,,,,1,1,2,,,,,4
2019_1,1000892,11,,1,,,4,,,,,,,,,2,,,,,
2019_1,1000331,22,1,,,,4,,,,,,,,,,,,,,2
2019_1,1001240,49,1,1,,,2,,,,,2,,1,10,6,,,,1,5
2019_1,1000067,13,,1,,,1,1,,,,,,,,2,,,,,2
2019_1,1000578,11,,,,,3,,,,,,,1,,,,,,,1
2019_1,1000698,16,,,,,3,,,1,,,,,,1,,,,,3
2019_1,1001491,144,4,7,,,3,,,,,,,,6,20,,,,2,27
2019_1,1001212,12,,1,,,2,,,,,,,,,1,,,,,4
2019_1,1001206,47,3,2,,,5,,,,,,,,,3,,,,1,9
2019_1,1001316,40,1,1,,,18,,,,,,,,1,6,,,,,7
2019_1,1000229,15,1,,,,2,,,,,,,,,,,,,,1
2019_1,1001213,53,,2,,,4,,,,,,,,1,15,,,,,7
2019_1,1000307,4,,,,,1,,,,,,,,,,,,,,1
2019_1,1000112,17,,,,,4,,,,,,,,,,,,,,6
2019_1,1001474,7,,,,,2,,,,,,,,,,,,,,1
2019_1,1000673,23,,1,,1,5,,,,,,,,,1,,,,,4
2019_1,1001163,128,4,3,,2,11,,,,,,,,,8,,,,1,13
2019_1,1000620,20,,,2,1,3,,,,,,,,,2,,,,,5
2019_1,1000990,9,,,,,1,1,,,,,,,,3,,,,,1
2019_1,1001403,6,,,,,2,,,,,,,,,,,,,,
2019_1,1000777,10,,,,,1,,,,,,,,,8,,,,,1
2019_1,1000226,24,1,,,1,3,,,,,,,,,,,,,1,1
2019_1,1000146,17,1,,,,2,1,1,,,,,,,,,,,,2
2019_1,1000257,16,,,,2,2,1,,,,,,,,,,,,,3
2019_1,1001496,52,4,10,,,2,,,,,,1,,6,,,,,,14
2019_1,1001175,62,2,6,,,12,,,,,,,1,,1,,,,,2
2019_1,1000442,27,1,1,1,2,4,,,,,,,,,,,,,,5
2019_1,1001011,77,4,5,,2,11,,,,,,,,,2,,,,,9
2019_1,1000963,16,,1,,,2,,,,,,,,,7,,,,,1
2019_1,1001341,6,,2,,,,,,,,,,,,1,,,,,
2019_1,1001198,38,1,3,,,3,1,1,,,,,,,2,,,,1,10
2019_1,1001082,94,,10,,1,7,,,,,,,1,,12,,,,,7
2019_1,1001170,18,,1,,,2,,,,,,,1,,,,,,,2
2019_1,1001122,28,1,3,3,1,1,,,,,,,,5,2,,,,,2
2019_1,1001073,89,3,13,,,5,,,,,,,1,,27,,,,1,4
2019_1,1000274,9,1,,,,1,,,,,,,1,,1,,,,,1
2019_1,1000940,33,2,,,,6,1,,,,,,,,,,,,,2
2019_1,1000861,8,1,1,,,3,,,,,,,,,,,,,,1
2019_1,1000823,19,2,,,,4,1,,,,,,,,3,,,,,2
2019_1,1000369,5,1,,,,,,,,,,,,,,,,,,2
2019_1,1000214,17,2,1,,,2,,,,,,,,,,,,,,3
2019_1,1001288,1,,,,,,,,,,,,1,,,,,,,
2019_1,1000052,1,,,,,,,,,,,,,,,,,,,
2019_1,1001400,1,,,,,1,,,,,,,,,,,,,,
2019_1,1000657,2,,,,,,,,,,,,,,,,,,,
2019_1,1000729,3,,,,,,,,,,,,,,,,,,,
2019_1,1001176,7,,,,,1,,,,,,,,,,,,,1,1
2019_1,1000328,1,,,,,,,,,,,,,,,,,,,1
2019_1,1000407,4,,,,,,,,,,,,,,,,,,,
2019_1,1000784,3,,,,,1,,,,,,,,,,,,,,1
2019_1,1000537,3,,,,,,,,,,,,,,,,,,,1
2019_1,1000089,3,,,,,,1,,,,,,,,,,,,,
2019_1,1001381,2,,,,,,,,,,,,2,,,,,,,
2019_1,1001278,1,,,,,,,,,,,,1,,,,,,,
2019_1,1000715,4,1,,,,,1,,,,,,,,,,,,,
2019_1,1000897,3,1,,,,,,,,,,,,,1,,,,,
2019_1,1000250,7,,,,,,1,1,,,,,,,,,,,,
2019_1,1001453,4,,,,,1,,,,,,,,,1,,,,,
2019_1,1000635,5,,,,,1,,,,,,,,,,,,,,
2019_1,1000323,12,,,,,4,,,,,,,,,,,,,,1
2019_1,1000450,6,,,,,2,,,,,,,,,,,,,,1
2019_1,1001243,15,,,,,4,,,,,,,,,3,,,,1,3
2019_1,1000114,4,,2,,,,,,,,,,,,1,,,,,1
2019_1,1000334,3,,,,,,,,,,,,,,,,,,,1
2019_1,1000458,6,,1,,,,,,,,,,,,4,,,,,1
2019_1,1000192,6,,,,,,,,,,,,,,1,,,,,2
2019_1,1000936,7,1,,,,1,,,,,,,,,1,,,,,1
2019_1,1000582,13,,,,,4,,,,,,,,,,,,,,
2019_1,1000340,8,,,,,2,2,,,,,,,,,,,,,
2019_1,1000734,5,,,,,,,,,,,,,,,,,,,2
2019_1,1001191,3,,,,,1,,,,,,,,,,,,,,
2019_1,1000350,5,,,,,1,,,,,,,,,,,,,,
2019_1,1001468,2,,,,,1,,,,,,,1,,,,,,,
2019_1,1001397,8,,,,,2,,,,,,,,,,,,,,
2019_1,1000612,7,,,,,1,,,,,,,,,,,,,,2
2019_1,1001456,2,,,,,,,,,,,,1,,,,,,,1
2019_1,1000857,2,,,,,,,,,,,,,,,,,,,1
2019_1,1000967,13,,,,,,,,,,,,,,1,,,,,1
2019_1,1000568,10,,,,,,,,,,,,1,,2,,,,,1
2019_1,1000062,12,,,,,1,,,,,,,,,6,,,,,3
2019_1,1000470,14,,,,,,,,,,,,,,13,,,,,
2019_1,1000468,16,1,,,,,,,,,,,,,9,,,,,1
2019_1,1001003,5,,,,1,,,,,,,,,,,,,,,
2019_1,1001007,15,1,,,,2,,1,,,,,,,,,,,,5
2019_1,1001480,19,,1,,,2,,,,,,,,,8,,,,,
2019_1,1000778,11,1,,,,,1,,,,,,,,2,,,,,1
2019_1,1000241,6,,,,,,,,,,,,,,,,,,,1
2019_1,1000124,21,2,,,,,,,,,,,,1,1,,,,,6
2019_1,1000901,9,,1,,,,,,,,,,1,,,,,,,3
2019_1,1000474,10,1,,,,,,,,,,,,,1,,,,,3
2019_1,1000486,9,,,,,,,,,,,,,,,,,,,
2019_1,1000525,7,,,,,2,,,,,,,,,,,,,,
2019_1,1000399,10,,,,,1,1,,,,,,,,,,,,,4
2019_1,1000410,11,1,,,,,1,1,,,,,,,,,,,,1
2019_1,1000092,7,2,,,,1,1,1,,,,,,,,,,,,1
2019_1,1000464,10,2,,,,,1,,,,,,,,,,,,,2
2019_1,1000081,21,,1,,,2,,,,,,,,,1,,,,1,2
2019_1,1000535,10,,,,,,,,,,,,,,,,,,,1
2019_1,1001068,5,,1,,,1,,,,,,,,,,,,,,1
2019_1,1000713,4,,,,1,,,,,,,,,,,,,,,1
2019_1,1000532,8,,,,,1,,,,,,,,,,,,,,3
2019_1,1000341,14,,,,,2,,,,,,,,,,,,,,9
2019_1,1000378,7,,,,,2,,,,,,,,,,,,,,
2019_1,1001250,26,1,1,,,4,,,,,,,,,,,,,,
2019_1,1000053,8,,1,,,,,,,,,,,,,,,,,
2019_1,1000987,5,,1,,,,,,,,,,,,1,,,,,
2019_1,1001053,25,,3,,,2,,,,,,,1,,,,,,,2
2019_1,1001393,4,1,,,,,,,,,,,,,,,,,,3
2019_1,1000095,9,2,,,,1,1,,,,,,,,,,,,,
2019_1,1001167,25,,2,,,1,,,,,,,,,,,,,2,6
2019_1,1000849,17,1,,,,,,,,,,,,,2,,,,,4
2019_1,1000329,7,1,,,,,,,,,,,,,,,,,,4
2019_1,1000364,10,,,,,1,,,,,,,,,2,,,,,5
2019_1,1000848,10,,1,,1,,,,,,,,,,1,,,,,4
2019_1,1000809,11,,,,,3,1,,,,,,,,,,,,,2
2019_1,1000417,9,,,,,1,1,,,,,,,,,,,,,2
2019_1,1000354,5,,,,,1,,,,,,,,,,,,,,2
2019_1,1000197,12,,,,,,,,,,,,,,2,,,,,1
2019_1,1000497,15,1,,,,,,,,,,,,,4,,,,,6
2019_1,1001102,9,,2,,,,,,,,,,1,,,,,,,1
2019_1,1000921,4,,,,,1,,,,,,,,,,,,,,1
2019_1,1000701,2,,,,,,,,,,,,,,,,,,,2
2019_1,1000645,11,,,,,,1,,,,,,,,,,,,,5
2019_1,1000286,11,,,,,3,,,,,,,,,,,,,,4
2019_1,1001229,18,1,,,,,,,,,,,,,2,,,,,6
2019_1,1000913,15,1,1,,,,1,,,,,,,,4,,,,,3
2019_1,1000210,16,,,1,1,3,,,,,,,,,,,,,,3
2019_1,1000391,10,,,,,2,,,,,,,,,1,,,,,2
2019_1,1000109,5,,1,,,1,,,,,,,,,3,,,,,
2019_1,1000154,8,,,,,1,,,,,,,,,1,,,,,1
2019_1,1000144,6,,1,,,,,,,,,,,,2,,,,,
2019_1,1001234,29,,,,,1,,,,,,,,,9,,,,,6
2019_1,1000071,19,2,,,,,,,,,,,,1,5,,,,1,2
2019_1,1001183,14,,1,,,2,,,,,,,,,4,,,,,1
2019_1,1000037,5,1,,,,,1,,,,,,,,,,,,,
2019_1,1000912,4,,,,1,1,,,,,,,,,,,,,,
2019_1,1000382,13,,,,,1,1,,,,,,,,,,,,,
2019_1,1000024,7,1,,,,1,,,,,,,,,,,,,,
2019_1,1000009,31,1,1,,,,,,,,,,,5,5,,,,,7
2019_1,1001281,1,,,,,,,,,,,,,,,,,,,
2019_1,1000748,12,2,,,,1,,,,,,,,,,,,,,
2019_1,1000010,14,,,,,1,,,,,,,,,11,,,,,
2019_1,1001118,11,1,2,,,1,,,,,,,,,,,,,,3
2019_1,1000825,7,,,,,,,,,,,,,,,,,,,2
2019_1,1000539,20,2,,,,4,,,,,,,,,,,,,,1
2019_1,1000604,14,,,,1,3,,,,,,,,,,,,,,4
2019_1,1000557,9,,,,,,,,,,,,,,,,,,,4
2019_1,1000598,16,,,,,,,,,,,,,,,,,,,5
2019_1,1000771,6,,,,,,,,,,,,,,1,,,,,
2019_1,1000999,12,,,,,1,,,,,,,,,4,,,,,1
2019_1,1000506,12,1,1,,,,,,,,,,,,3,,,,,3
2019_1,1000281,13,,,,,3,1,,,,,,,,,,,,,1
2019_1,1000259,16,,,,,,,,,,,,,,,,,,,8
2019_1,1000371,5,,,,,1,,,,,,,,,,,,,,
2019_1,1000982,12,,,,,1,1,,1,2,,,,,,,,,,1
2019_1,1001369,3,,,,,,,,,,,,,,,,,,,1
2019_1,1000404,15,1,,,1,2,1,1,,,,,,,1,,,,,2
2019_1,1000080,7,,,,,1,,,,,,,,,2,,,,,
2019_1,1001145,38,1,4,,,4,,,,,,,,4,1,,,,2,12
2019_1,1001293,3,,,,,1,,,,,,,,,,,,,,
2019_1,1001119,66,1,1,,,2,,,,,,,,,9,,,,,5
2019_1,1000290,11,,,,,,,,,,,,,,1,,,,,3
2019_1,1000118,30,,1,,1,6,,,,,,,,,,,,,,5
2019_1,1000746,38,,,,,,1,,,,,,,,27,,,,,4
2019_1,1001360,13,,,,,2,,,,,,,,,,,,,,2
2019_1,1000934,13,,,,,1,,,,,,,,,4,,,,,5
2019_1,1000731,23,1,,1,1,3,,,,,,,,,8,,,,,4
