기준_년_분기_코드,상권_코드,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,아파트_평균_면적,아파트_평균_시가
2019_2,1000194,15,136,26,,,,50,68,44,,,,,51,150926667
2019_1,1000194,15,136,26,,,,50,68,44,,,,,51,150926667
2019_2,1000193,18,224,345,2,,,146,128,113,184,,,,54,114361085
2019_1,1000193,18,224,345,2,,,146,128,113,184,,,,54,114361085
2019_2,1000192,3,34,1,,,,3,32,,,,,,43,132761364
2019_1,1000192,3,34,1,,,,3,32,,,,,,43,132761364
2019_2,1000191,11,180,2,4,,,84,92,10,,,,,41,137896374
2019_1,1000191,11,180,2,4,,,84,92,10,,,,,41,137896374
2019_2,1000190,4,54,16,,,,7,63,,,,,,50,152098611
2019_1,1000190,4,54,16,,,,7,63,,,,,,50,152098611
2019_2,1000189,9,262,38,64,16,,60,72,164,48,36,,,62,187217235
2019_1,1000189,9,262,38,64,16,,60,72,164,48,36,,,62,187217235
2019_2,1000188,55,798,141,20,,,568,333,56,2,,,,46,103223567
2019_1,1000188,55,798,141,20,,,568,333,56,2,,,,46,103223567
2019_2,1000187,16,160,74,4,,,40,186,12,,,,,55,139585987
2019_1,1000187,16,160,74,4,,,40,186,12,,,,,55,139585987
2019_2,1000186,6,56,,,,,30,26,,,,,,42,103333333
2019_1,1000186,6,56,,,,,30,26,,,,,,42,103333333
2019_2,1000185,21,282,420,24,,,40,230,456,,,,,62,170654518
2019_1,1000185,21,282,420,24,,,40,230,456,,,,,62,170654518
2019_2,1000184,9,380,126,2,,2,38,236,116,120,,,,57,167982493
2019_1,1000184,9,380,126,2,,2,38,236,116,120,,,,57,167982493
2019_2,1000183,18,190,86,4,,,102,174,4,,,,,59,114981614
2019_1,1000183,18,190,86,4,,,102,174,4,,,,,59,114981614
2019_2,1000182,8,112,16,,,,66,54,8,,,,,48,123756920
2019_1,1000182,8,112,16,,,,66,54,8,,,,,48,123756920
2019_2,1000181,7,128,89,30,,,64,70,55,58,,,,57,165944898
2019_1,1000181,7,128,89,30,,,64,70,55,58,,,,57,165944898
2019_2,1000180,13,256,12,2,,,162,106,2,,,,,43,96569325
2019_1,1000180,13,256,12,2,,,162,106,2,,,,,43,96569325
2019_2,1000179,28,510,64,,,,352,222,,,,,,45,95081059
2019_1,1000179,28,510,64,,,,352,222,,,,,,45,95081059
2019_2,1000178,18,292,50,8,2,2,72,262,18,2,,,,51,149932106
2019_1,1000178,18,292,50,8,2,2,72,262,18,2,,,,51,149932106
2019_2,1000177,12,193,201,,,,10,170,150,64,,,,59,175686997
2019_1,1000177,12,193,201,,,,10,170,150,64,,,,59,175686997
2019_2,1000176,20,308,298,,,,78,332,196,,,,,58,164864987
2019_1,1000176,20,308,298,,,,78,332,196,,,,,58,164864987
2019_2,1000175,24,303,130,2,,,61,345,29,,,,,52,147141437
2019_1,1000175,24,303,130,2,,,61,345,29,,,,,52,147141437
2019_2,1000174,17,220,30,22,10,,172,78,32,,,,,47,111336858
2019_1,1000174,17,220,30,22,10,,172,78,32,,,,,47,111336858
2019_2,1000173,15,324,70,157,,,228,132,88,103,,,,55,131576213
2019_1,1000173,15,324,70,157,,,228,132,88,103,,,,55,131576213
2019_2,1000172,12,924,22,2,4,,554,90,308,,,,,53,132425414
2019_1,1000172,12,924,22,2,4,,554,90,308,,,,,53,132425414
2019_2,1000171,6,92,7,,,,79,20,,,,,,37,92261905
2019_1,1000171,6,92,7,,,,79,20,,,,,,37,92261905
2019_2,1000170,2,10,6,2,,,6,12,,,,,,69,118925000
2019_1,1000170,2,10,6,2,,,6,12,,,,,,69,118925000
2019_2,1000169,2,38,4,2,,,36,8,,,,,,48,76464286
2019_1,1000169,2,38,4,2,,,36,8,,,,,,48,76464286
2019_2,1000168,6,172,2,2,,,162,12,2,,,,,33,73402116
2019_1,1000168,6,172,2,2,,,162,12,2,,,,,33,73402116
2019_2,1000167,78,841,421,4,4,,151,827,286,6,,,,59,162987524
2019_1,1000167,78,841,421,4,4,,151,827,286,6,,,,59,162987524
2019_2,1000166,38,525,142,4,2,,102,437,130,4,,,,56,169737265
2019_1,1000166,38,525,142,4,2,,102,437,130,4,,,,56,169737265
2019_2,1000165,50,514,244,4,,,141,506,113,2,,,,53,149419185
2019_1,1000165,50,514,244,4,,,141,506,113,2,,,,53,149419185
2019_2,1000164,44,478,456,34,,4,5,305,428,106,124,,4,61,228812748
2019_1,1000164,44,478,456,34,,4,5,305,428,106,124,,4,61,228812748
2019_2,1000163,43,454,178,26,,,22,437,199,,,,,58,170116653
2019_1,1000163,43,454,178,26,,,22,437,199,,,,,58,170116653
2019_2,1000162,87,823,571,53,,,186,837,371,53,,,,64,170177616
2019_1,1000162,87,823,571,53,,,186,837,371,53,,,,64,170177616
2019_2,1000161,47,519,149,6,,,73,414,187,,,,,55,166868211
2019_1,1000161,47,519,149,6,,,73,414,187,,,,,55,166868211
2019_2,1000160,49,619,214,14,,,190,425,124,108,,,,51,153430417
2019_1,1000160,49,619,214,14,,,190,425,124,108,,,,51,153430417
2019_2,1000159,25,323,28,2,,,53,195,103,2,,,,47,163395032
2019_1,1000159,25,323,28,2,,,53,195,103,2,,,,47,163395032
2019_2,1000158,45,559,83,8,,2,138,350,156,6,2,,,50,165580685
2019_1,1000158,45,559,83,8,,2,138,350,156,6,2,,,50,165580685
2019_2,1000157,55,575,286,11,2,,137,604,129,2,2,,,56,153427620
2019_1,1000157,55,575,286,11,2,,137,604,129,2,2,,,56,153427620
2019_2,1000156,65,746,232,14,,,112,675,203,2,,,,54,157712515
2019_1,1000156,65,746,232,14,,,112,675,203,2,,,,54,157712515
2019_2,1000155,14,120,720,,2,36,20,94,46,375,239,104,,64,233426958
2019_1,1000155,14,120,720,,2,36,20,94,46,375,239,104,,64,233426958
2019_2,1000154,43,478,365,44,2,2,193,387,124,183,4,,,55,167627674
2019_1,1000154,43,478,365,44,2,2,193,387,124,183,4,,,55,167627674
2019_2,1000153,49,562,186,10,,,243,439,76,,,,,49,129388022
2019_1,1000153,49,562,186,10,,,243,439,76,,,,,49,129388022
2019_2,1000152,21,296,48,2,,,126,162,58,,,,,45,135430979
2019_1,1000152,21,296,48,2,,,126,162,58,,,,,45,135430979
2019_2,1000151,33,348,131,10,,,68,240,177,4,,,,52,171672025
2019_1,1000151,33,348,131,10,,,68,240,177,4,,,,52,171672025
2019_2,1000150,34,311,125,8,,,95,288,61,,,,,54,150707512
2019_1,1000150,34,311,125,8,,,95,288,61,,,,,54,150707512
2019_2,1000149,41,503,146,4,,,38,393,218,4,,,,49,177357915
2019_1,1000149,41,503,146,4,,,38,393,218,4,,,,49,177357915
2019_2,1000148,61,943,571,50,56,,61,474,715,314,56,,,54,190717612
2019_1,1000148,61,943,571,50,56,,61,474,715,314,56,,,54,190717612
2019_2,1000147,64,608,219,5,44,,37,502,288,21,28,,,56,188484288
2019_1,1000147,64,608,219,5,44,,37,502,288,21,28,,,56,188484288
2019_2,1000146,36,412,65,7,,,86,236,159,3,,,,49,176093507
2019_1,1000146,36,412,65,7,,,86,236,159,3,,,,49,176093507
2019_2,1000145,13,113,78,,2,,17,72,36,68,,,,51,206356033
2019_1,1000145,13,113,78,,2,,17,72,36,68,,,,51,206356033
2019_2,1000144,14,192,88,,,,92,78,110,,,,,44,155856562
2019_1,1000144,14,192,88,,,,92,78,110,,,,,44,155856562
2019_2,1000143,12,195,20,,,,132,76,7,,,,,36,111131456
2019_1,1000143,12,195,20,,,,132,76,7,,,,,36,111131456
2019_2,1000142,13,334,34,,,,182,100,61,25,,,,41,160051240
2019_1,1000142,13,334,34,,,,182,100,61,25,,,,41,160051240
2019_2,1000141,17,221,638,156,94,2,,37,128,222,235,263,226,77,359300939
2019_1,1000141,17,221,638,156,94,2,,37,128,222,235,263,226,77,359300939
2019_2,1000140,8,192,319,9,,,8,14,231,258,9,,,59,224235422
2019_1,1000140,8,192,319,9,,,8,14,231,258,9,,,59,224235422
2019_2,1000139,53,763,168,2,6,,222,455,226,32,4,,,48,165824455
2019_1,1000139,53,763,168,2,6,,222,455,226,32,4,,,48,165824455
2019_2,1000138,18,1179,101,57,,,619,554,146,18,,,,29,104707890
2019_1,1000138,18,1179,101,57,,,619,554,146,18,,,,29,104707890
2019_2,1000137,41,666,82,8,,,467,237,52,,,,,39,117380895
2019_1,1000137,41,666,82,8,,,467,237,52,,,,,39,117380895
2019_2,1000136,22,228,42,4,,,45,209,20,,,,,51,142765953
2019_1,1000136,22,228,42,4,,,45,209,20,,,,,51,142765953
2019_2,1000135,32,318,113,8,,,53,325,61,,,,,54,147511861
2019_1,1000135,32,318,113,8,,,53,325,61,,,,,54,147511861
2019_2,1000134,43,493,79,25,17,,68,458,73,15,,,,50,151913640
2019_1,1000134,43,493,79,25,17,,68,458,73,15,,,,50,151913640
2019_2,1000133,57,718,108,14,,,233,508,99,,,,,51,150264017
2019_1,1000133,57,718,108,14,,,233,508,99,,,,,51,150264017
2019_2,1000132,76,1011,312,14,2,,351,806,178,4,,,,53,142053286
2019_1,1000132,76,1011,312,14,2,,351,806,178,4,,,,53,142053286
2019_2,1000131,52,627,186,30,2,,195,540,110,,,,,54,141414748
2019_1,1000131,52,627,186,30,2,,195,540,110,,,,,54,141414748
2019_2,1000130,6,28,40,,,,6,54,8,,,,,64,159965278
2019_1,1000130,6,28,40,,,,6,54,8,,,,,64,159965278
2019_2,1000129,26,297,101,8,,,48,265,92,1,,,,56,154941468
2019_1,1000129,26,297,101,8,,,48,265,92,1,,,,56,154941468
2019_2,1000128,4,42,,,,,22,20,,,,,,44,95916667
2019_1,1000128,4,42,,,,,22,20,,,,,,44,95916667
2019_2,1000127,35,781,38,,,,628,128,63,,,,,31,115007009
2019_1,1000127,35,781,38,,,,628,128,63,,,,,31,115007009
2019_2,1000126,14,1309,229,,,,54,1185,97,72,20,110,,54,173053195
2019_1,1000126,14,1309,229,,,,54,1185,97,72,20,110,,54,173053195
2019_2,1000125,6,142,50,2,,,12,150,32,,,,,57,156353175
2019_1,1000125,6,142,50,2,,,12,150,32,,,,,57,156353175
2019_2,1000124,8,84,10,,,,11,75,8,,,,,47,143425744
2019_1,1000124,8,84,10,,,,11,75,8,,,,,47,143425744
2019_2,1000123,52,585,26,2,,,174,422,17,,,,,46,120523039
2019_1,1000123,52,585,26,2,,,174,422,17,,,,,46,120523039
2019_2,1000122,7,50,52,,,,,62,16,24,,,,64,208223923
2019_1,1000122,7,50,52,,,,,62,16,24,,,,64,208223923
2019_2,1000121,11,276,144,,,,210,80,48,82,,,,48,131910799
2019_1,1000121,11,276,144,,,,210,80,48,82,,,,48,131910799
2019_2,1000120,10,258,260,8,,,2,40,96,330,58,,,57,236631290
2019_1,1000120,10,258,260,8,,,2,40,96,330,58,,,57,236631290
2019_2,1000119,10,184,124,140,,,32,178,46,192,,,,57,171334696
2019_1,1000119,10,184,124,140,,,32,178,46,192,,,,57,171334696
2019_2,1000118,16,334,512,2,,,266,114,70,398,,,,50,145719785
2019_1,1000118,16,334,512,2,,,266,114,70,398,,,,50,145719785
2019_2,1000117,21,214,88,,,,80,161,61,,,,,50,140900397
2019_1,1000117,21,214,88,,,,80,161,61,,,,,50,140900397
2019_2,1000116,21,411,318,,,,166,24,92,217,230,,,47,262055798
2019_1,1000116,21,411,318,,,,166,24,92,217,230,,,47,262055798
2019_2,1000115,11,319,134,,,,124,102,130,97,,,,41,133635281
2019_1,1000115,11,319,134,,,,124,102,130,97,,,,41,133635281
2019_2,1000113,1,,98,,,,,,42,56,,,,78,291755102
2019_1,1000113,1,,98,,,,,,42,56,,,,78,291755102
2019_2,1000112,12,108,46,,,,43,104,7,,,,,46,140402035
2019_1,1000112,12,108,46,,,,43,104,7,,,,,46,140402035
2019_2,1000111,4,62,,,,,4,58,,,,,,45,154248413
2019_1,1000111,4,62,,,,,4,58,,,,,,45,154248413
2019_2,1000110,3,48,16,,,,18,30,16,,,,,45,152916667
2019_1,1000110,3,48,16,,,,18,30,16,,,,,45,152916667
2019_2,1000109,11,226,,,,,108,94,24,,,,,32,122207507
2019_1,1000109,11,226,,,,,108,94,24,,,,,32,122207507
2019_2,1000107,16,236,38,,2,,2,46,136,34,53,5,,52,298783227
2019_1,1000107,16,236,38,,2,,2,46,136,34,53,5,,52,298783227
2019_2,1000106,23,330,122,8,2,2,,46,82,294,40,2,,63,314547524
2019_1,1000106,23,330,122,8,2,2,,46,82,294,40,2,,63,314547524
2019_2,1000105,12,194,40,10,,,,36,45,151,12,,,60,279456792
2019_1,1000105,12,194,40,10,,,,36,45,151,12,,,60,279456792
2019_2,1000104,6,66,202,,,,2,46,70,150,,,,60,223952441
2019_1,1000104,6,66,202,,,,2,46,70,150,,,,60,223952441
2019_2,1000103,6,318,95,18,,,24,26,272,97,12,,,53,179335302
2019_1,1000103,6,318,95,18,,,24,26,272,97,12,,,53,179335302
2019_2,1000102,15,258,13,2,2,,210,58,6,1,,,,38,89533319
2019_1,1000102,15,258,13,2,2,,210,58,6,1,,,,38,89533319
2019_2,1000101,6,30,392,,,,20,12,156,104,130,,,65,235738597
2019_1,1000101,6,30,392,,,,20,12,156,104,130,,,65,235738597
2019_2,1000100,4,178,4,,,,162,14,6,,,,,40,123445971
2019_1,1000100,4,178,4,,,,162,14,6,,,,,40,123445971
2019_2,1000099,5,164,2,,,,76,88,2,,,,,29,108286663
2019_1,1000099,5,164,2,,,,76,88,2,,,,,29,108286663
2019_2,1000098,15,196,160,2,,,33,98,35,38,154,,,58,171966726
2019_1,1000098,15,196,160,2,,,33,98,35,38,154,,,58,171966726
2019_2,1000097,9,38,610,2,,,28,14,2,28,578,,,74,334603312
2019_1,1000097,9,38,610,2,,,28,14,2,28,578,,,74,334603312
2019_2,1000096,21,220,127,10,,,166,137,54,,,,,55,123404193
2019_1,1000096,21,220,127,10,,,166,137,54,,,,,55,123404193
2019_2,1000095,20,212,452,48,14,,72,128,240,286,,,,70,204748038
2019_1,1000095,20,212,452,48,14,,72,128,240,286,,,,70,204748038
2019_2,1000094,12,40,266,20,1,5,,4,254,74,,,,72,251729191
2019_1,1000094,12,40,266,20,1,5,,4,254,74,,,,72,251729191
2019_2,1000093,7,128,14,,,,72,56,14,,,,,45,125950325
2019_1,1000093,7,128,14,,,,72,56,14,,,,,45,125950325
2019_2,1000092,30,110,286,84,92,2,7,108,127,40,114,,178,68,231616146
2019_1,1000092,30,110,286,84,92,2,7,108,127,40,114,,178,68,231616146
2019_2,1000091,14,152,20,6,,,,6,56,42,72,2,,60,357753968
2019_1,1000091,14,152,20,6,,,,6,56,42,72,2,,60,357753968
2019_2,1000090,61,536,257,34,4,,102,507,114,50,42,16,,59,163373413
2019_1,1000090,61,536,257,34,4,,102,507,114,50,42,16,,59,163373413
2019_2,1000089,34,280,76,,,,88,236,28,4,,,,50,145093021
2019_1,1000089,34,280,76,,,,88,236,28,4,,,,50,145093021
2019_2,1000088,175,444,545,2,,,110,449,407,25,,,,71,197459271
2019_1,1000088,175,444,545,2,,,110,449,407,25,,,,71,197459271
2019_2,1000087,119,829,848,147,101,26,62,414,947,370,110,40,8,72,257019219
2019_1,1000087,119,829,848,147,101,26,62,414,947,370,110,40,8,72,257019219
2019_2,1000086,69,792,220,26,4,,192,315,462,70,3,,,57,203863158
2019_1,1000086,69,792,220,26,4,,192,315,462,70,3,,,57,203863158
2019_2,1000085,22,122,106,28,94,10,,48,128,76,20,8,80,83,324305410
2019_1,1000085,22,122,106,28,94,10,,48,128,76,20,8,80,83,324305410
2019_2,1000084,6,294,136,48,2,,49,131,119,65,,,116,59,282219800
2019_1,1000084,6,294,136,48,2,,49,131,119,65,,,116,59,282219800
2019_2,1000082,5,36,12,,,,,14,18,2,14,,,41,265319286
2019_1,1000082,5,36,12,,,,,14,18,2,14,,,41,265319286
2019_2,1000081,8,100,6,,,,,26,38,24,16,2,,44,302144872
2019_1,1000081,8,100,6,,,,,26,38,24,16,2,,44,302144872
2019_2,1000080,9,117,10,,,,,65,2,50,10,,,48,301482716
2019_1,1000080,9,117,10,,,,,65,2,50,10,,,48,301482716
2019_2,1000079,3,220,372,124,,,,220,,,124,278,94,73,411046725
2019_1,1000079,3,220,372,124,,,,220,,,124,278,94,73,411046725
2019_2,1000078,6,38,6,,,,,12,20,8,4,,,42,272094444
2019_1,1000078,6,38,6,,,,,12,20,8,4,,,42,272094444
2019_2,1000077,24,200,210,16,6,,15,87,202,98,24,6,,65,262961480
2019_1,1000077,24,200,210,16,6,,15,87,202,98,24,6,,65,262961480
2019_2,1000076,58,513,72,6,,,145,212,134,68,32,,,48,194472222
2019_1,1000076,58,513,72,6,,,145,212,134,68,32,,,48,194472222
2019_2,1000075,111,932,448,58,8,2,70,908,440,23,7,,,65,184667660
2019_1,1000075,111,932,448,58,8,2,70,908,440,23,7,,,65,184667660
2019_2,1000074,78,780,264,50,2,2,101,508,439,48,,2,,56,188025955
2019_1,1000074,78,780,264,50,2,2,101,508,439,48,,2,,56,188025955
2019_2,1000073,10,136,16,4,,,20,126,8,2,,,,55,154064841
2019_1,1000073,10,136,16,4,,,20,126,8,2,,,,55,154064841
2019_2,1000072,35,363,90,2,,,,,174,251,28,2,,52,312556313
2019_1,1000072,35,363,90,2,,,,,174,251,28,2,,52,312556313
2019_2,1000071,29,177,126,66,80,20,28,168,58,58,59,56,42,95,368108767
2019_1,1000071,29,177,126,66,80,20,28,168,58,58,59,56,42,95,368108767
2019_2,1000070,10,56,32,32,18,34,,30,24,40,28,14,36,112,481836368
2019_1,1000070,10,56,32,32,18,34,,30,24,40,28,14,36,112,481836368
2019_2,1000069,47,478,309,2,4,3,8,362,77,196,75,75,3,62,281310236
2019_1,1000069,47,478,309,2,4,3,8,362,77,196,75,75,3,62,281310236
2019_2,1000068,5,46,8,4,,,8,22,24,4,,,,57,197992857
2019_1,1000068,5,46,8,4,,,8,22,24,4,,,,57,197992857
2019_2,1000067,19,152,70,10,,,10,115,81,26,,,,54,198722034
2019_1,1000067,19,152,70,10,,,10,115,81,26,,,,54,198722034
2019_2,1000066,15,106,78,2,,,2,40,114,30,,,,64,246492063
2019_1,1000066,15,106,78,2,,,2,40,114,30,,,,64,246492063
2019_2,1000065,24,284,384,68,,,126,92,162,334,22,,,59,236470714
2019_1,1000065,24,284,384,68,,,126,92,162,334,22,,,59,236470714
2019_2,1000064,22,196,20,,,,,50,114,42,10,,,41,268497980
2019_1,1000064,22,196,20,,,,,50,114,42,10,,,41,268497980
2019_2,1000063,13,94,128,18,18,10,2,14,52,52,66,54,28,67,356901229
2019_1,1000063,13,94,128,18,18,10,2,14,52,52,66,54,28,67,356901229
2019_2,1000062,47,318,84,24,26,2,,14,161,151,88,22,18,53,332213463
2019_1,1000062,47,318,84,24,26,2,,14,161,151,88,22,18,53,332213463
2019_2,1000061,106,977,44,,,,119,762,134,6,,,,48,149241445
2019_1,1000061,106,977,44,,,,119,762,134,6,,,,48,149241445
2019_2,1000060,40,363,44,2,,2,48,253,100,8,,2,,50,182450081
2019_1,1000060,40,363,44,2,,2,48,253,100,8,,2,,50,182450081
2019_2,1000059,80,586,140,4,,,,38,174,252,232,32,2,51,363848919
2019_1,1000059,80,586,140,4,,,,38,174,252,232,32,2,51,363848919
2019_2,1000058,10,227,1164,454,86,,,201,36,358,766,426,144,83,411148019
2019_1,1000058,10,227,1164,454,86,,,201,36,358,766,426,144,83,411148019
2019_2,1000057,99,900,505,124,14,20,132,564,677,113,49,16,12,60,202017254
2019_1,1000057,99,900,505,124,14,20,132,564,677,113,49,16,12,60,202017254
2019_2,1000056,33,282,210,18,12,,2,88,236,190,6,,,64,272139450
2019_1,1000056,33,282,210,18,12,,2,88,236,190,6,,,64,272139450
2019_2,1000055,34,288,26,6,70,,14,6,166,92,44,60,8,46,309148775
2019_1,1000055,34,288,26,6,70,,14,6,166,92,44,60,8,46,309148775
2019_2,1000054,20,118,67,47,6,10,48,45,72,50,20,11,2,84,294901932
2019_1,1000054,20,118,67,47,6,10,48,45,72,50,20,11,2,84,294901932
2019_2,1000053,6,18,16,26,6,14,,,18,34,22,6,,103,355855556
2019_1,1000053,6,18,16,26,6,14,,,18,34,22,6,,103,355855556
2019_2,1000052,8,84,62,14,,,,6,26,66,54,8,,65,356054266
2019_1,1000052,8,84,62,14,,,,6,26,66,54,8,,65,356054266
2019_2,1000051,9,112,22,,4,2,,,30,88,18,4,,63,350996120
2019_1,1000051,9,112,22,,4,2,,,30,88,18,4,,63,350996120
2019_2,1000050,3,9,8,2,,,,11,8,,,,,71,214166667
2019_1,1000050,3,9,8,2,,,,11,8,,,,,71,214166667
2019_2,1000049,16,221,87,,,,36,230,42,,,,,57,163913769
2019_1,1000049,16,221,87,,,,36,230,42,,,,,57,163913769
2019_2,1000048,11,150,56,14,1,13,42,118,61,12,1,,,92,205126627
2019_1,1000048,11,150,56,14,1,13,42,118,61,12,1,,,92,205126627
2019_2,1000047,5,68,7,1,,,31,38,7,,,,,45,124418333
2019_1,1000047,5,68,7,1,,,31,38,7,,,,,45,124418333
2019_2,1000046,7,200,124,,,,92,110,122,,,,,40,124880202
2019_1,1000046,7,200,124,,,,92,110,122,,,,,40,124880202
2019_2,1000045,4,16,16,2,,,,32,2,,,,,73,154104167
2019_1,1000045,4,16,16,2,,,,32,2,,,,,73,154104167
2019_2,1000044,7,139,216,6,2,,76,247,38,2,,,,49,146313067
2019_1,1000044,7,139,216,6,2,,76,247,38,2,,,,49,146313067
2019_2,1000043,7,62,22,4,,,16,46,24,2,,,,50,141557540
2019_1,1000043,7,62,22,4,,,16,46,24,2,,,,50,141557540
2019_2,1000042,25,241,142,14,,4,25,230,136,6,4,,,66,186679811
2019_1,1000042,25,241,142,14,,4,25,230,136,6,4,,,66,186679811
2019_2,1000041,21,235,50,24,4,8,90,148,55,22,4,,2,60,165295745
2019_1,1000041,21,235,50,24,4,8,90,148,55,22,4,,2,60,165295745
2019_2,1000038,11,182,34,,2,,42,142,32,2,,,,53,151628425
2019_1,1000038,11,182,34,,2,,42,142,32,2,,,,53,151628425
2019_2,1000037,39,443,205,44,,86,108,356,186,38,4,,86,77,271972302
2019_1,1000037,39,443,205,44,,86,108,356,186,38,4,,86,77,271972302
2019_2,1000036,36,142,92,68,4,32,86,154,36,30,6,14,12,87,187742502
2019_1,1000036,36,142,92,68,4,32,86,154,36,30,6,14,12,87,187742502
2019_2,1000035,128,1936,152,12,4,,897,1125,80,2,,,,52,105723883
2019_1,1000035,128,1936,152,12,4,,897,1125,80,2,,,,52,105723883
2019_2,1000034,21,298,259,3,4,,157,138,94,69,106,,,53,173813715
2019_1,1000034,21,298,259,3,4,,157,138,94,69,106,,,53,173813715
2019_2,1000033,2,24,10,,,,14,8,12,,,,,50,158930556
2019_1,1000033,2,24,10,,,,14,8,12,,,,,50,158930556
2019_2,1000032,7,128,298,54,2,2,2,20,226,230,4,2,,79,251178655
2019_1,1000032,7,128,298,54,2,2,2,20,226,230,4,2,,79,251178655
2019_2,1000031,6,124,56,2,,,6,122,54,,,,,61,168917243
2019_1,1000031,6,124,56,2,,,6,122,54,,,,,61,168917243
2019_2,1000030,27,250,150,2,,,122,194,84,2,,,,49,135130179
2019_1,1000030,27,250,150,2,,,122,194,84,2,,,,49,135130179
2019_2,1000029,2,36,4,,,,8,32,,,,,,51,140875000
2019_1,1000029,2,36,4,,,,8,32,,,,,,51,140875000
2019_2,1000028,8,460,80,14,,4,54,422,68,10,,,4,62,220843914
2019_1,1000028,8,460,80,14,,4,54,422,68,10,,,4,62,220843914
2019_2,1000027,14,94,50,34,4,2,6,111,55,6,6,,,73,198986143
2019_1,1000027,14,94,50,34,4,2,6,111,55,6,6,,,73,198986143
2019_2,1000026,14,30,16,6,12,46,30,10,12,10,10,8,30,123,312797619
2019_1,1000026,14,30,16,6,12,46,30,10,12,10,10,8,30,123,312797619
2019_2,1000025,54,450,28,,,,318,160,,,,,,42,87964198
2019_1,1000025,54,450,28,,,,318,160,,,,,,42,87964198
2019_2,1000024,81,874,58,20,2,2,428,502,24,2,,,,48,102764879
2019_1,1000024,81,874,58,20,2,2,428,502,24,2,,,,48,102764879
2019_2,1000023,6,40,2,,,,38,4,,,,,,30,71144444
2019_1,1000023,6,40,2,,,,38,4,,,,,,30,71144444
2019_2,1000022,17,202,,,,,114,88,,,,,,43,96497386
2019_1,1000022,17,202,,,,,114,88,,,,,,43,96497386
2019_2,1000021,7,58,12,6,,2,44,24,6,2,2,,,58,134833900
2019_1,1000021,7,58,12,6,,2,44,24,6,2,2,,,58,134833900
2019_2,1000020,11,78,48,2,,,6,76,44,2,,,,56,171737771
2019_1,1000020,11,78,48,2,,,6,76,44,2,,,,56,171737771
2019_2,1000019,79,923,188,2,,,467,600,44,2,,,,50,111675729
2019_1,1000019,79,923,188,2,,,467,600,44,2,,,,50,111675729
2019_2,1000018,1,86,,,,,86,,,,,,,15,89162791
2019_1,1000018,1,86,,,,,86,,,,,,,15,89162791
2019_2,1000016,9,42,42,4,2,,2,38,42,8,,,,69,222684656
2019_1,1000016,9,42,42,4,2,,2,38,42,8,,,,69,222684656
2019_2,1000015,17,273,121,6,4,,205,163,32,4,,,,48,123425163
2019_1,1000015,17,273,121,6,4,,205,163,32,4,,,,48,123425163
2019_2,1000012,89,992,250,,,,207,811,216,8,,,,55,151748874
2019_1,1000012,89,992,250,,,,207,811,216,8,,,,55,151748874
2019_2,1000011,9,78,14,,,,34,54,4,,,,,51,120835979
2019_1,1000011,9,78,14,,,,34,54,4,,,,,51,120835979
2019_2,1000010,9,101,43,2,,,58,61,27,,,,,54,124883333
2019_1,1000010,9,101,43,2,,,58,61,27,,,,,54,124883333
2019_2,1000009,1,,,,4,12,,,,,6,10,,175,500000000
2019_1,1000009,1,,,,4,12,,,,,6,10,,175,500000000
2019_2,1000008,4,20,12,4,,8,10,14,12,,,,8,109,320348214
2019_1,1000008,4,20,12,4,,8,10,14,12,,,,8,109,320348214
2019_2,1000007,2,,2,6,2,8,,,2,6,6,4,,131,385607143
2019_1,1000007,2,,2,6,2,8,,,2,6,6,4,,131,385607143
2019_2,1000006,3,6,24,,2,,,22,8,2,,,,77,182436508
2019_1,1000006,3,6,24,,2,,,22,8,2,,,,77,182436508
2019_2,1000005,37,144,246,48,14,34,72,204,120,64,26,,,87,197028947
2019_1,1000005,37,144,246,48,14,34,72,204,120,64,26,,,87,197028947
2019_2,1000004,39,463,34,7,,1,345,151,9,,,,,51,90882113
2019_1,1000004,39,463,34,7,,1,345,151,9,,,,,51,90882113
2019_2,1000003,2,90,,2,,,66,24,,2,,,,19,91846591
2019_1,1000003,2,90,,2,,,66,24,,2,,,,19,91846591
2019_2,1000002,3,380,,,,,380,,,,,,,14,87069281
2019_1,1000002,3,380,,,,,380,,,,,,,14,87069281
2019_2,1000001,29,230,58,32,14,30,68,176,43,21,12,14,30,75,249484517
2019_1,1000001,29,230,58,32,14,30,68,176,43,21,12,14,30,75,249484517
