기준_년_분기_코드,상권_코드,남성_유동인구_수,여성_유동인구_수,주중_유동인구_수,주말_유동인구_수,남성_상주인구_수,여성_상주인구_수,남성_직장_인구_수,여성_직장_인구_수
2019_2,1000261,59457,69556,90578,38432,139.0,136.0,6.0,9.0
2019_2,1000262,66115,69188,94614,40689,651.0,644.0,34.0,17.0
2019_2,1000114,105442,70427,151864,24003,249.0,180.0,2616.0,1082.0
2019_2,1000115,57894,39809,80377,17328,953.0,867.0,1073.0,888.0
2019_2,1000116,95819,79582,133490,41909,945.0,886.0,758.0,292.0
2019_2,1000117,103090,113889,148623,68360,1131.0,1286.0,62.0,70.0
2019_2,1000163,102290,110793,144391,68693,1340.0,1432.0,137.0,85.0
2019_2,1000164,145798,153314,203759,95354,1870.0,1841.0,148.0,106.0
2019_2,1000165,524264,499022,739362,283922,1663.0,1896.0,525.0,475.0
2019_2,1000215,55906,63899,82404,37404,424.0,448.0,74.0,134.0
2019_2,1000216,53487,55867,77401,31958,926.0,918.0,66.0,35.0
2019_2,1000217,47003,46517,63132,30388,1150.0,1236.0,97.0,143.0
2019_2,1000263,86632,94866,129397,52101,587.0,592.0,41.0,33.0
2019_2,1000264,98250,95214,136206,57264,1388.0,1352.0,96.0,51.0
2019_2,1000265,61527,61180,89587,33117,553.0,462.0,127.0,120.0
2019_2,1000118,277247,278207,405485,149971,1438.0,1444.0,738.0,676.0
2019_2,1000119,181875,223522,286495,118906,1363.0,1507.0,104.0,139.0
2019_2,1000120,296382,261478,435871,121993,1143.0,1116.0,483.0,270.0
2019_2,1000166,64697,71051,94563,41184,1474.0,1591.0,273.0,293.0
2019_2,1000167,147847,152084,200994,98935,1600.0,1730.0,233.0,143.0
2019_2,1000168,65496,73483,104643,34334,283.0,318.0,9.0,11.0
2019_2,1000218,53941,50976,71671,33249,1025.0,949.0,47.0,72.0
2019_2,1000219,94495,92716,128795,58414,1247.0,1287.0,136.0,45.0
2019_2,1000220,285464,285091,442533,128025,673.0,631.0,47.0,48.0
2019_2,1000266,86287,74551,110484,50349,957.0,958.0,20.0,35.0
2019_2,1000267,68307,63980,92185,40103,676.0,656.0,61.0,35.0
2019_2,1000268,176693,201174,267996,109876,1331.0,1605.0,289.0,314.0
2019_2,1000121,117955,105316,158999,64275,1536.0,1527.0,346.0,202.0
2019_2,1000122,57134,57742,79686,35186,1350.0,1263.0,121.0,223.0
2019_2,1000123,73856,69389,100243,43001,943.0,1006.0,56.0,62.0
2019_2,1000169,380967,409831,608052,182748,634.0,611.0,12.0,24.0
2019_2,1000170,57392,43576,71977,28994,127.0,87.0,2277.0,2982.0
2019_2,1000171,207634,178984,269726,116893,1151.0,1183.0,32.0,25.0
2019_2,1000221,355792,369317,568331,156782,1285.0,1312.0,64.0,71.0
2019_2,1000222,192660,197614,280008,110266,1175.0,1115.0,91.0,69.0
2019_2,1000223,136884,122399,183408,75870,2092.0,2193.0,72.0,99.0
2019_2,1000269,128090,153171,198929,82335,460.0,624.0,142.0,62.0
2019_2,1000270,148747,259124,304030,103838,897.0,1381.0,140.0,165.0
2019_2,1000271,45655,51968,69804,27821,195.0,179.0,25.0,48.0
2019_2,1000124,112051,82451,152729,41777,1338.0,1286.0,621.0,351.0
2019_2,1000125,80931,98493,130172,49250,437.0,485.0,1079.0,1900.0
2019_2,1000126,107148,128767,169041,66874,976.0,1131.0,165.0,183.0
2019_2,1000172,128068,125466,170947,82598,1799.0,1837.0,47.0,43.0
2019_2,1000173,26464,25322,36188,15595,880.0,835.0,216.0,138.0
2019_2,1000174,38704,36895,52242,23354,706.0,668.0,1034.0,722.0
2019_2,1000224,103108,107941,142526,68521,2623.0,2597.0,67.0,46.0
2019_2,1000225,54034,50320,72860,31491,708.0,711.0,75.0,64.0
2019_2,1000226,164060,185810,241388,108483,2043.0,2177.0,236.0,162.0
2019_2,1000272,44817,54290,71036,28069,131.0,147.0,21.0,25.0
2019_2,1000273,101084,95864,137156,59794,1468.0,1493.0,128.0,100.0
2019_2,1000274,215833,202577,297526,120878,1144.0,1211.0,766.0,470.0
2019_2,1000127,203848,182354,260523,125682,1353.0,1412.0,18.0,37.0
2019_2,1000128,179865,154552,250794,83620,684.0,605.0,21.0,11.0
2019_2,1000129,51657,53460,75711,29407,1284.0,1381.0,176.0,252.0
2019_2,1000175,121281,104623,156742,69166,1412.0,1419.0,88.0,49.0
2019_2,1000176,170435,148855,220058,99234,1714.0,1604.0,199.0,230.0
2019_2,1000177,94436,75923,124346,46014,946.0,849.0,280.0,207.0
2019_2,1000227,92617,91975,126492,58097,969.0,991.0,32.0,27.0
2019_2,1000228,83006,90490,117171,56325,2557.0,2487.0,252.0,79.0
2019_2,1000229,91115,106840,144549,53405,1496.0,1533.0,50.0,70.0
2019_2,1000275,56804,58840,83795,31851,731.0,786.0,47.0,62.0
2019_2,1000276,137747,154076,211640,80174,1328.0,1593.0,191.0,127.0
2019_2,1000277,437851,682676,783042,337482,433.0,862.0,142.0,158.0
2019_2,1000130,138734,143480,200785,81432,329.0,350.0,31.0,41.0
2019_2,1000131,187328,216727,279889,124166,1941.0,1956.0,185.0,120.0
2019_2,1000132,158901,167832,227732,99002,2072.0,2284.0,440.0,216.0
2019_2,1000178,94169,78398,118970,53596,558.0,584.0,36.0,59.0
2019_2,1000179,77619,70967,103476,45115,1346.0,1240.0,72.0,29.0
2019_2,1000180,218007,193083,283692,127399,765.0,791.0,79.0,153.0
2019_2,1000230,263460,251233,363595,151100,2131.0,2188.0,172.0,146.0
2019_2,1000231,140209,134443,192478,82175,1353.0,1341.0,83.0,70.0
2019_2,1000232,157567,166703,228833,95436,1649.0,1784.0,121.0,46.0
2019_2,1000278,224785,241143,333256,132668,1083.0,1259.0,104.0,78.0
2019_2,1000279,103186,96864,154940,45108,1144.0,1146.0,14.0,21.0
2019_2,1000280,384025,412262,638745,157542,890.0,870.0,59.0,51.0
2019_2,1000133,79484,79172,113355,45297,1973.0,2164.0,121.0,121.0
2019_2,1000134,97265,93791,134606,56449,2316.0,2440.0,443.0,120.0
2019_2,1000135,121480,120585,166430,75639,2091.0,2059.0,608.0,346.0
2019_2,1000181,104663,93652,136315,62004,285.0,274.0,89.0,42.0
2019_2,1000182,32857,18227,41203,9877,702.0,666.0,430.0,270.0
2019_2,1000183,281932,178981,356986,103928,620.0,434.0,172.0,124.0
2019_2,1000184,43965,49057,70739,22286,978.0,1023.0,72.0,134.0
2019_2,1000233,155659,145979,210364,91277,897.0,855.0,99.0,116.0
2019_2,1000234,74344,60681,90495,44537,1444.0,1395.0,61.0,31.0
2019_2,1000235,103549,106241,149576,60212,1269.0,1157.0,175.0,146.0
2019_2,1000281,67614,85860,108742,44732,349.0,393.0,88.0,96.0
2019_2,1000282,53696,65318,83903,35116,802.0,838.0,119.0,93.0
2019_2,1000283,86090,72798,109775,49113,988.0,1001.0,45.0,16.0
2019_2,1000136,127208,142838,191104,78947,1048.0,1035.0,25.0,54.0
2019_2,1000137,266656,282347,366841,182163,1728.0,1919.0,114.0,119.0
2019_2,1000138,213302,200589,288752,125144,1125.0,1192.0,99.0,71.0
2019_2,1000185,73271,71750,99898,45118,977.0,1044.0,47.0,62.0
2019_2,1000186,72966,73430,106038,40357,891.0,930.0,192.0,91.0
2019_2,1000187,126615,129079,183440,72259,1662.0,1730.0,9.0,11.0
2019_2,1000236,61314,64087,81688,43708,1486.0,1529.0,741.0,112.0
2019_2,1000237,196277,204611,279119,121759,1341.0,1356.0,286.0,218.0
2019_2,1000238,134581,136868,186924,84518,1839.0,1834.0,88.0,49.0
2019_2,1000284,111615,130514,167256,74872,1370.0,1714.0,221.0,268.0
2019_2,1000285,73095,56270,97615,31757,1124.0,1109.0,427.0,152.0
2019_2,1000286,157422,181273,231107,107591,834.0,843.0,52.0,70.0
2019_2,1000139,100845,120318,155511,65646,2347.0,2761.0,699.0,355.0
2019_2,1000140,201908,212790,284075,130622,1812.0,1827.0,45.0,25.0
2019_2,1000141,107559,101723,155907,53374,1483.0,1530.0,843.0,120.0
2019_2,1000188,376258,305724,500053,181932,2109.0,2040.0,311.0,120.0
2019_2,1000189,129672,143227,183591,89310,1211.0,1182.0,244.0,136.0
2019_2,1000190,109993,80973,134846,56126,820.0,744.0,73.0,33.0
2019_2,1000770,45041,42039,60593,26486,1170.0,1217.0,113.0,81.0
2019_2,1000771,68943,60085,91037,37994,1200.0,1294.0,95.0,75.0
2019_2,1000772,77489,84033,112397,49121,1556.0,1629.0,139.0,44.0
2019_2,1000818,78033,63773,98744,43061,1048.0,961.0,78.0,53.0
2019_2,1000819,77596,74168,101518,50246,1367.0,1237.0,51.0,31.0
2019_2,1000820,117825,112847,161942,68727,887.0,764.0,90.0,93.0
2019_2,1000867,45565,47203,69565,23204,71.0,102.0,402.0,213.0
2019_2,1000868,213034,225624,288337,150321,542.0,677.0,47.0,37.0
2019_2,1000869,125283,115805,169530,71557,1099.0,1319.0,325.0,194.0
2019_2,1000724,138344,136247,186012,88583,1773.0,1769.0,742.0,193.0
2019_2,1000725,92368,76976,123482,45864,1165.0,1146.0,767.0,350.0
2019_2,1000726,158099,141309,211982,87426,930.0,899.0,919.0,569.0
2019_2,1000773,122478,104408,162480,64399,1347.0,1526.0,10229.0,5561.0
2019_2,1000774,104279,112513,157294,59495,1334.0,1538.0,739.0,463.0
2019_2,1000775,117580,130037,182500,65118,206.0,177.0,72.0,37.0
2019_2,1000821,186197,159805,228662,117336,941.0,1026.0,170.0,51.0
2019_2,1000822,82206,85187,114792,52608,952.0,920.0,85.0,30.0
2019_2,1000823,102745,101461,135358,68849,1390.0,1440.0,109.0,82.0
2019_2,1000870,147598,147571,224750,70418,1149.0,1259.0,1375.0,974.0
2019_2,1000871,123313,127080,192060,58333,597.0,664.0,2175.0,580.0
2019_2,1000872,149999,166592,226691,89902,1586.0,1933.0,520.0,370.0
2019_2,1000727,61100,52227,78325,35003,1003.0,822.0,281.0,172.0
2019_2,1000728,107166,88026,135690,59500,764.0,568.0,137.0,133.0
2019_2,1000729,71279,66741,99554,38472,849.0,774.0,80.0,33.0
2019_2,1000776,72192,74615,102585,44222,1242.0,1206.0,62.0,68.0
2019_2,1000777,200486,170703,280706,90483,1233.0,1102.0,141.0,111.0
2019_2,1000778,287149,276941,438010,126077,331.0,324.0,30.0,44.0
2019_2,1000824,138419,135855,189002,85271,2233.0,2367.0,109.0,69.0
2019_2,1000825,70504,73561,102977,41090,726.0,759.0,33.0,29.0
2019_2,1000826,84999,89734,122088,52644,1435.0,1573.0,63.0,45.0
2019_2,1000873,119139,116407,169515,66032,848.0,911.0,1213.0,493.0
2019_2,1000874,41106,43493,59797,24809,766.0,779.0,719.0,2325.0
2019_2,1000875,154189,131433,223502,62118,1270.0,1357.0,590.0,549.0
2019_2,1000730,167685,156558,236899,87347,1160.0,1072.0,86.0,73.0
2019_2,1000731,286075,291944,414533,163486,1348.0,1317.0,690.0,1324.0
2019_2,1000732,180290,153873,222567,111599,1342.0,1248.0,811.0,612.0
2019_2,1000779,379112,362697,573125,168682,1033.0,997.0,49.0,36.0
2019_2,1000780,85803,87595,116818,56584,2220.0,2251.0,443.0,253.0
2019_2,1000781,213964,207005,294825,126146,670.0,745.0,81.0,74.0
2019_2,1000827,194113,201626,293202,102535,403.0,454.0,197.0,158.0
2019_2,1000828,73811,67138,98127,42824,873.0,884.0,130.0,80.0
2019_2,1000829,209234,164919,264441,109707,907.0,847.0,210.0,176.0
2019_2,1000882,46311,47864,74820,19355,747.0,815.0,793.0,510.0
2019_2,1000883,116408,87501,159431,44478,1023.0,1068.0,5022.0,1084.0
2019_2,1000884,29028,44844,50409,23465,1261.0,1507.0,2607.0,4568.0
2019_2,1000733,152113,163539,221283,94365,1573.0,1767.0,68.0,60.0
2019_2,1000734,82677,85828,117441,51069,632.0,781.0,60.0,39.0
2019_2,1000735,146711,162801,210956,98554,1880.0,2057.0,109.0,71.0
2019_2,1000782,65687,70718,96661,39741,1532.0,1564.0,37.0,90.0
2019_2,1000783,75498,84987,112116,48368,1365.0,1374.0,13.0,81.0
2019_2,1000784,73766,72266,98100,47932,2312.0,2276.0,150.0,74.0
2019_2,1000830,71461,66172,95080,42557,888.0,890.0,118.0,111.0
2019_2,1000831,189725,176634,253018,113340,2209.0,2155.0,714.0,246.0
2019_2,1000832,247467,257305,349657,155119,1602.0,1639.0,24.0,61.0
2019_2,1000876,103129,79207,144827,37508,1054.0,1037.0,811.0,437.0
2019_2,1000877,168377,164755,243165,89969,1241.0,1453.0,412.0,238.0
2019_2,1000878,125960,132789,182613,76133,1942.0,2052.0,105.0,65.0
2019_2,1000736,66111,60504,88166,38448,1625.0,1606.0,206.0,111.0
2019_2,1000737,125615,129052,178917,75755,2061.0,2052.0,246.0,287.0
2019_2,1000738,113431,112540,160839,65139,1596.0,1968.0,182.0,166.0
2019_2,1000785,98496,102819,138450,62864,2127.0,2212.0,155.0,85.0
2019_2,1000786,99339,108669,146452,61562,1465.0,1470.0,36.0,116.0
2019_2,1000787,170086,172965,227274,115775,2762.0,2771.0,1162.0,2595.0
2019_2,1000833,199259,197922,285288,111889,939.0,1006.0,75.0,176.0
2019_2,1000834,174549,169146,241984,101712,1673.0,1853.0,205.0,113.0
2019_2,1000835,100956,104531,139368,66126,2075.0,2127.0,49.0,103.0
2019_2,1000879,62755,78560,100648,40663,1881.0,2110.0,834.0,696.0
2019_2,1000880,168866,163720,251375,81209,2146.0,2518.0,1155.0,588.0
2019_2,1000881,67107,64804,102205,29710,861.0,981.0,2108.0,510.0
2019_2,1000739,156708,180250,252877,84086,1122.0,1289.0,434.0,385.0
2019_2,1000740,77911,87887,116007,49791,427.0,433.0,103.0,184.0
2019_2,1000741,150605,160256,217054,93807,1255.0,1380.0,109.0,107.0
2019_2,1000788,355488,322160,479278,198369,2608.0,2670.0,282.0,211.0
2019_2,1000789,25075,27431,34335,18170,1296.0,1167.0,42.0,47.0
2019_2,1000790,64328,57940,81857,40415,1680.0,1627.0,77.0,31.0
2019_2,1000836,145663,154593,207259,93003,1668.0,1644.0,132.0,96.0
2019_2,1000837,211841,228372,301223,138990,2395.0,2481.0,450.0,125.0
2019_2,1000838,265156,158162,298280,125028,1978.0,1117.0,89.0,118.0
2019_2,1000885,100512,91524,151116,40915,1312.0,1341.0,2516.0,1176.0
2019_2,1000886,94026,88912,134009,48924,630.0,833.0,97.0,119.0
2019_2,1000887,85831,74956,128794,31995,572.0,691.0,3882.0,1504.0
2019_2,1000888,66472,68912,106790,28597,846.0,1017.0,561.0,568.0
2019_2,1000742,61828,72595,94985,39447,1304.0,1296.0,89.0,151.0
2019_2,1000743,239913,224411,326937,137382,1644.0,1799.0,148.0,136.0
2019_2,1000744,128890,99725,166068,62551,967.0,951.0,163.0,212.0
2019_2,1000791,110323,107609,153337,64592,1303.0,1264.0,26.0,35.0
2019_2,1000792,213424,193471,276766,130129,871.0,982.0,1671.0,400.0
2019_2,1000793,104287,111764,151479,64575,1190.0,1219.0,95.0,86.0
2019_2,1000839,561833,384068,667956,277947,1682.0,1030.0,1059.0,140.0
2019_2,1000840,77856,62719,99238,41336,809.0,769.0,2.0,5.0
2019_2,1000841,65175,51635,81022,35785,894.0,893.0,2.0,8.0
2019_2,1000699,120320,127796,169236,78883,1171.0,1078.0,24.0,13.0
2019_2,1000700,74656,55094,97275,32474,187.0,154.0,255.0,78.0
2019_2,1000701,63840,49280,78129,34992,306.0,296.0,48.0,11.0
2019_2,1000745,189478,143183,233536,99125,559.0,362.0,23.0,27.0
2019_2,1000746,286622,225455,339730,172340,1847.0,1770.0,316.0,348.0
2019_2,1000747,65456,76249,96825,44887,1079.0,1184.0,142.0,89.0
2019_2,1000794,31429,29199,42364,18263,1375.0,1246.0,279.0,415.0
2019_2,1000795,67530,69083,93986,42628,1702.0,1743.0,251.0,199.0
2019_2,1000796,306354,269017,399142,176237,1677.0,1705.0,154.0,217.0
2019_2,1000842,51458,37242,61979,26724,684.0,668.0,15.0,24.0
2019_2,1000843,80119,68275,100901,47489,385.0,324.0,4.0,11.0
2019_2,1000844,75219,51039,102104,24158,545.0,556.0,1776.0,569.0
2019_2,1000702,210794,192092,283812,119070,1224.0,1261.0,152.0,76.0
2019_2,1000703,189375,174312,247279,116409,1795.0,1815.0,288.0,195.0
2019_2,1000704,62146,77983,94176,45953,818.0,801.0,52.0,62.0
2019_2,1000748,85818,86053,118201,53673,1649.0,1812.0,38.0,39.0
2019_2,1000749,59007,58590,80166,37429,1296.0,1426.0,61.0,51.0
2019_2,1000750,62271,66866,85617,43524,721.0,788.0,6.0,1.0
2019_2,1000797,61523,63013,85715,38818,1968.0,1931.0,287.0,152.0
2019_2,1000798,106650,95549,139070,63125,1327.0,1343.0,465.0,281.0
2019_2,1000799,146043,137260,192943,90359,920.0,912.0,118.0,65.0
2019_2,1000845,110399,73190,139524,44066,1245.0,1368.0,1522.0,672.0
2019_2,1000846,267276,180666,340241,107700,1843.0,1822.0,1329.0,672.0
2019_2,1000847,182183,209640,291163,100658,925.0,1043.0,3607.0,2165.0
2019_2,1000848,149672,147685,222588,74773,848.0,893.0,1460.0,796.0
2019_2,1000705,103431,96362,148650,51143,408.0,392.0,49.0,34.0
2019_2,1000706,94291,91531,132383,53444,927.0,949.0,145.0,38.0
2019_2,1000707,181797,164372,222061,124113,649.0,694.0,46.0,119.0
2019_2,1000751,20577,29160,34395,15343,497.0,503.0,20.0,12.0
2019_2,1000752,42052,46546,59547,29053,1392.0,1494.0,243.0,99.0
2019_2,1000753,29832,28318,38389,19761,1227.0,1343.0,76.0,58.0
2019_2,1000754,79680,84717,116202,48191,1554.0,1657.0,535.0,193.0
2019_2,1000800,49478,57505,73335,33651,769.0,877.0,255.0,229.0
2019_2,1000801,103116,98630,144199,57545,1324.0,1473.0,661.0,270.0
2019_2,1000802,274783,246996,370280,151497,750.0,860.0,315.0,151.0
2019_2,1000849,260863,257236,392837,125262,1203.0,1241.0,956.0,702.0
2019_2,1000850,91975,65555,129129,28396,764.0,777.0,1282.0,1626.0
2019_2,1000851,58679,48086,78748,28014,1549.0,1660.0,1121.0,471.0
2019_2,1000708,123869,120016,160651,83238,703.0,760.0,78.0,66.0
2019_2,1000709,66582,68655,92828,42405,74.0,7.0,7.0,4.0
2019_2,1000710,128876,116875,184435,61314,1438.0,1483.0,285.0,138.0
2019_2,1000755,218080,232746,328879,121949,484.0,538.0,184.0,145.0
2019_2,1000756,64254,73067,95589,41729,1233.0,1375.0,62.0,65.0
2019_2,1000757,151993,159927,215937,95984,1890.0,2011.0,150.0,218.0
2019_2,1000803,91436,101333,130349,62420,922.0,1054.0,43.0,100.0
2019_2,1000804,109374,109773,160844,58303,881.0,937.0,96.0,111.0
2019_2,1000805,66999,35282,70391,31895,2075.0,921.0,23.0,47.0
2019_2,1000852,138423,107671,196994,49098,866.0,947.0,2165.0,811.0
2019_2,1000853,118574,122536,167857,73254,630.0,741.0,489.0,384.0
2019_2,1000854,102153,96471,141632,56991,1575.0,1831.0,667.0,803.0
2019_2,1000711,107338,84289,147320,44308,670.0,624.0,91.0,45.0
2019_2,1000712,51709,38368,72008,18073,1761.0,1634.0,1311.0,391.0
2019_2,1000713,111904,85924,154132,43700,506.0,476.0,129.0,114.0
2019_2,1000758,54033,58961,73534,39462,639.0,691.0,26.0,33.0
2019_2,1000759,104892,111181,150305,65766,1988.0,1956.0,200.0,250.0
2019_2,1000760,216867,151505,295961,72409,1191.0,1114.0,88.0,126.0
2019_2,1000806,287023,166984,309608,144395,1108.0,665.0,31.0,24.0
2019_2,1000807,61011,57706,79713,39007,2147.0,2218.0,204.0,172.0
2019_2,1000808,150161,148277,196972,101471,2605.0,2605.0,110.0,62.0
2019_2,1000855,75398,92290,122560,45126,754.0,920.0,833.0,384.0
2019_2,1000856,94879,73701,127466,41112,1748.0,1771.0,1164.0,486.0
2019_2,1000857,91425,67227,125731,32923,1047.0,1028.0,656.0,662.0
2019_2,1000714,46625,56196,71360,31464,1173.0,1255.0,301.0,421.0
2019_2,1000715,72066,71728,101313,42480,1008.0,976.0,40.0,28.0
2019_2,1000716,198005,171841,250912,118934,1929.0,2035.0,99.0,121.0
2019_2,1000761,698771,685713,1058688,325799,1430.0,1517.0,265.0,160.0
2019_2,1000762,128688,148274,197261,79704,829.0,918.0,40.0,28.0
2019_2,1000763,169397,169933,241986,97346,176.0,204.0,9.0,12.0
2019_2,1000809,90615,92242,129322,53533,638.0,687.0,10.0,24.0
2019_2,1000810,101907,76251,121024,57144,2249.0,1889.0,378.0,221.0
2019_2,1000811,37089,39659,51502,25255,1892.0,1915.0,106.0,252.0
2019_2,1000858,49606,53004,72566,30047,528.0,669.0,468.0,614.0
2019_2,1000859,123849,94625,162229,56247,750.0,755.0,2494.0,892.0
2019_2,1000860,106632,95293,157557,44369,1339.0,1452.0,1707.0,1146.0
2019_2,1000717,141439,134933,188044,88324,1382.0,1355.0,240.0,222.0
2019_2,1000718,187608,173311,255527,105399,1487.0,1510.0,195.0,61.0
2019_2,1000719,188709,151148,271592,68258,1627.0,1607.0,865.0,480.0
2019_2,1000764,409606,384546,618152,175998,191.0,172.0,20.0,36.0
2019_2,1000765,250402,274908,436544,88765,305.0,325.0,45.0,62.0
2019_2,1000766,81094,84802,117413,48481,554.0,571.0,45.0,34.0
2019_2,1000812,146695,160844,213009,94534,1966.0,2029.0,119.0,69.0
2019_2,1000813,162257,109845,185843,86259,2699.0,1405.0,65.0,59.0
2019_2,1000814,75812,76321,104495,47635,1503.0,1655.0,404.0,116.0
2019_2,1000861,87530,78181,123976,41735,786.0,844.0,297.0,235.0
2019_2,1000862,105979,110834,166207,50610,762.0,884.0,589.0,328.0
2019_2,1000863,126670,126963,182226,71408,754.0,845.0,874.0,512.0
2019_2,1000720,42648,29775,62201,10225,760.0,792.0,352.0,311.0
2019_2,1000721,78677,72017,105961,44738,2106.0,2029.0,712.0,196.0
2019_2,1000722,123343,103460,165340,61463,795.0,738.0,70.0,142.0
2019_2,1000723,42364,36565,55731,23198,173.0,198.0,96.0,67.0
2019_2,1000767,42359,45357,59064,28652,988.0,1063.0,130.0,136.0
2019_2,1000768,115777,123186,168642,70320,1858.0,2002.0,88.0,92.0
2019_2,1000769,124675,137724,178526,83873,934.0,992.0,54.0,38.0
2019_2,1000815,231728,204609,293085,143257,2164.0,2043.0,410.0,285.0
2019_2,1000816,101033,69049,115790,54287,2745.0,1902.0,154.0,84.0
2019_2,1000817,181583,135688,222792,94481,1751.0,1222.0,285.0,169.0
2019_2,1000864,81141,99719,136223,44637,528.0,602.0,701.0,152.0
2019_2,1000865,150047,123485,211547,61986,536.0,553.0,1279.0,828.0
2019_2,1000866,113554,120404,172107,61848,713.0,855.0,1099.0,726.0
2019_2,1000575,87078,94564,126508,55124,564.0,575.0,302.0,175.0
2019_2,1000576,48544,46961,69105,26403,879.0,877.0,448.0,293.0
2019_2,1000577,65564,54368,90168,29767,1033.0,1183.0,584.0,255.0
2019_2,1000623,50048,55217,71125,34141,2211.0,2251.0,111.0,70.0
2019_2,1000624,96243,88589,122753,62078,1579.0,1591.0,41.0,23.0
2019_2,1000625,154829,153441,210483,97786,931.0,1188.0,1065.0,382.0
2019_2,1000677,39865,32284,54082,18068,1017.0,967.0,405.0,166.0
2019_2,1000678,107744,102205,143862,66092,1521.0,1505.0,83.0,47.0
2019_2,1000679,100098,92643,136601,56141,783.0,801.0,865.0,814.0
2019_2,1000527,68740,68293,96012,41025,1690.0,1805.0,194.0,259.0
2019_2,1000528,49164,51931,70348,30747,973.0,1162.0,111.0,72.0
2019_2,1000529,115314,121378,163786,72903,1848.0,1945.0,80.0,41.0
2019_2,1000578,156905,166651,237104,86449,1524.0,1585.0,654.0,392.0
2019_2,1000579,129047,128793,191948,65899,994.0,1016.0,387.0,111.0
2019_2,1000580,145954,127804,194724,79034,1603.0,1515.0,190.0,86.0
2019_2,1000626,32808,27168,38271,21702,507.0,475.0,58.0,50.0
2019_2,1000627,60432,55698,79080,37050,1023.0,1008.0,15.0,9.0
2019_2,1000628,178873,163334,252960,89248,940.0,963.0,162.0,224.0
2019_2,1000629,143669,117429,185607,75500,1301.0,1207.0,82.0,64.0
2019_2,1000680,80606,81834,111707,50730,1364.0,1289.0,213.0,344.0
2019_2,1000681,87689,88504,116518,59672,3031.0,2920.0,114.0,78.0
2019_2,1000682,131902,113174,169452,75618,1915.0,1833.0,147.0,282.0
2019_2,1000530,59095,59513,82131,36472,677.0,717.0,206.0,145.0
2019_2,1000531,86623,92634,123578,55679,1020.0,1052.0,226.0,113.0
2019_2,1000532,100084,143601,168492,75193,1073.0,1098.0,347.0,231.0
2019_2,1000581,60689,65170,87226,38628,1124.0,1207.0,112.0,114.0
2019_2,1000582,117397,125232,170597,72032,2071.0,2215.0,123.0,94.0
2019_2,1000583,169915,124542,197532,96920,2135.0,1936.0,217.0,92.0
2019_2,1000630,87747,86268,119072,54948,948.0,988.0,77.0,66.0
2019_2,1000631,64038,55996,79422,40611,1414.0,1232.0,74.0,45.0
2019_2,1000632,331901,307081,453579,185408,3070.0,3044.0,177.0,210.0
2019_2,1000683,108943,105859,147975,66829,971.0,941.0,37.0,16.0
