기준_년_분기_코드,상권_코드,아파트_단지_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
2019_2,1001336,17.0,43.0,0,2.0,0,0,8.0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,4.0
2019_1,1001336,17.0,43.0,0,2.0,0,0,8.0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,4.0
2019_2,1001335,11.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001335,11.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001334,3.0,14.0,0,0,0,0,3.0,2.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0
2019_1,1001334,3.0,14.0,0,0,0,0,3.0,2.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0
2019_2,1001333,15.0,5.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1001333,15.0,5.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1001332,8.0,28.0,0,0,0,0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
2019_1,1001332,8.0,28.0,0,0,0,0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
2019_2,1001331,15.0,12.0,0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1001331,15.0,12.0,0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1001330,17.0,43.0,0,0,0,0,6.0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,4.0
2019_1,1001330,17.0,43.0,0,0,0,0,6.0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,4.0
2019_2,1001329,13.0,25.0,0,1.0,0,0,3.0,0,0,0,0,0,0,2.0,0,1.0,0,0,0,0,1.0
2019_1,1001329,13.0,25.0,0,1.0,0,0,3.0,0,0,0,0,0,0,2.0,0,1.0,0,0,0,0,1.0
2019_2,1001328,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001328,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001327,1.0,4.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_1,1001327,1.0,4.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_2,1001326,5.0,13.0,1.0,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1001326,5.0,13.0,1.0,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1001324,4.0,5.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001324,4.0,5.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001323,2.0,13.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1001323,2.0,13.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1001317,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001317,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001316,3.0,40.0,1.0,1.0,0,0,18.0,0,0,0,0,0,0,0,1.0,6.0,0,0,0,0,7.0
2019_1,1001316,3.0,40.0,1.0,1.0,0,0,18.0,0,0,0,0,0,0,0,1.0,6.0,0,0,0,0,7.0
2019_2,1001313,1.0,14.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1001313,1.0,14.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1001310,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2019_1,1001310,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2019_2,1001309,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001309,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001308,9.0,4.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_1,1001308,9.0,4.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_2,1001306,1.0,8.0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2019_1,1001306,1.0,8.0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2019_2,1001305,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001305,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001304,33.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001304,33.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001303,1.0,10.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1001303,1.0,10.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1001302,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1001302,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1001301,2.0,17.0,0,0,0,0,6.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0
2019_1,1001301,2.0,17.0,0,0,0,0,6.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0
2019_2,1001300,8.0,4.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001300,8.0,4.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001298,12.0,10.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001298,12.0,10.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001297,1.0,12.0,0,0,0,0,4.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,1.0
2019_1,1001297,1.0,12.0,0,0,0,0,4.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,1.0
2019_2,1001295,1.0,38.0,1.0,2.0,0,0,5.0,0,0,0,0,0,0,1.0,0,4.0,0,0,0,0,1.0
2019_1,1001295,1.0,38.0,1.0,2.0,0,0,5.0,0,0,0,0,0,0,1.0,0,4.0,0,0,0,0,1.0
2019_2,1001294,1.0,4.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1001294,1.0,4.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1001292,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001292,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001290,4.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001290,4.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001286,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1001286,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1001284,1.0,10.0,0,2.0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,1.0,0
2019_1,1001284,1.0,10.0,0,2.0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,1.0,0
2019_2,1001283,5.0,7.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_1,1001283,5.0,7.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_2,1001282,13.0,27.0,0,2.0,0,0,4.0,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,0
2019_1,1001282,13.0,27.0,0,2.0,0,0,4.0,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,0
2019_2,1001279,2.0,5.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1001279,2.0,5.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1001277,1.0,30.0,0,3.0,0,0,2.0,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,3.0
2019_1,1001277,1.0,30.0,0,3.0,0,0,2.0,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,3.0
2019_2,1001271,3.0,17.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,3.0,0,0,0,0,3.0
2019_1,1001271,3.0,17.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,3.0,0,0,0,0,3.0
2019_2,1001269,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001269,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001264,7.0,16.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2.0,5.0,0,0,0,0,2.0
2019_1,1001264,7.0,16.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2.0,5.0,0,0,0,0,2.0
2019_2,1001263,1.0,73.0,0,2.0,0,0,8.0,0,0,0,0,0,0,0,0,5.0,0,0,0,2.0,8.0
2019_1,1001263,1.0,73.0,0,2.0,0,0,8.0,0,0,0,0,0,0,0,0,5.0,0,0,0,2.0,8.0
2019_2,1001261,3.0,56.0,1.0,2.0,0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1001261,3.0,56.0,1.0,2.0,0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1001260,1.0,74.0,2.0,2.0,0,0,10.0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,10.0
2019_1,1001260,1.0,74.0,2.0,2.0,0,0,10.0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,10.0
2019_2,1001259,3.0,16.0,1.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2019_1,1001259,3.0,16.0,1.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2019_2,1001257,19.0,77.0,2.0,2.0,0,0,7.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,9.0
2019_1,1001257,19.0,77.0,2.0,2.0,0,0,7.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,9.0
2019_2,1001256,8.0,69.0,0,2.0,0,0,4.0,0,0,0,0,0,0,0,0,2.0,0,0,0,1.0,5.0
2019_1,1001256,8.0,69.0,0,2.0,0,0,4.0,0,0,0,0,0,0,0,0,2.0,0,0,0,1.0,5.0
2019_2,1001255,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_1,1001255,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_2,1001254,9.0,57.0,0,2.0,0,1.0,6.0,0,0,0,0,0,0,1.0,0,2.0,0,0,0,0,10.0
2019_1,1001254,9.0,57.0,0,2.0,0,1.0,6.0,0,0,0,0,0,0,1.0,0,2.0,0,0,0,0,10.0
2019_2,1001253,3.0,25.0,0,2.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0
2019_1,1001253,3.0,25.0,0,2.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0
2019_2,1001252,2.0,31.0,1.0,1.0,0,0,4.0,0,1.0,1.0,1.0,0,0,0,0,2.0,0,0,0,0,3.0
2019_1,1001252,2.0,31.0,1.0,1.0,0,0,4.0,0,1.0,1.0,1.0,0,0,0,0,2.0,0,0,0,0,3.0
2019_2,1001251,3.0,66.0,1.0,2.0,0,1.0,6.0,0,0,0,0,0,1.0,0,0,2.0,0,0,0,1.0,11.0
2019_1,1001251,3.0,66.0,1.0,2.0,0,1.0,6.0,0,0,0,0,0,1.0,0,0,2.0,0,0,0,1.0,11.0
2019_2,1001250,10.0,26.0,1.0,1.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001250,10.0,26.0,1.0,1.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001249,8.0,30.0,0,2.0,0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0
2019_1,1001249,8.0,30.0,0,2.0,0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0
2019_2,1001248,10.0,43.0,0,1.0,0,1.0,4.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,4.0
2019_1,1001248,10.0,43.0,0,1.0,0,1.0,4.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,4.0
2019_2,1001246,2.0,9.0,1.0,0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,3.0
2019_1,1001246,2.0,9.0,1.0,0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,3.0
2019_2,1001245,3.0,56.0,3.0,1.0,0,0,4.0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,5.0
2019_1,1001245,3.0,56.0,3.0,1.0,0,0,4.0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,5.0
2019_2,1001244,2.0,11.0,0,1.0,0,0,5.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0
2019_1,1001244,2.0,11.0,0,1.0,0,0,5.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0
2019_2,1001243,1.0,15.0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,3.0
2019_1,1001243,1.0,15.0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,3.0
2019_2,1001242,8.0,47.0,0,3.0,0,0,6.0,0,0,0,0,0,0,0,1.0,12.0,0,0,0,1.0,4.0
2019_1,1001242,8.0,47.0,0,3.0,0,0,6.0,0,0,0,0,0,0,0,1.0,12.0,0,0,0,1.0,4.0
2019_2,1001241,8.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,0,0,0,0,3.0
2019_1,1001241,8.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,0,0,0,0,3.0
2019_2,1001240,12.0,49.0,1.0,1.0,0,0,2.0,0,0,0,0,2.0,0,1.0,10.0,6.0,0,0,0,1.0,5.0
2019_1,1001240,12.0,49.0,1.0,1.0,0,0,2.0,0,0,0,0,2.0,0,1.0,10.0,6.0,0,0,0,1.0,5.0
2019_2,1001239,2.0,58.0,6.0,7.0,0,0,6.0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,6.0
2019_1,1001239,2.0,58.0,6.0,7.0,0,0,6.0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,6.0
2019_2,1001238,3.0,107.0,3.0,6.0,0,1.0,14.0,0,0,0,0,0,0,0,0,3.0,0,0,0,2.0,18.0
2019_1,1001238,3.0,107.0,3.0,6.0,0,1.0,14.0,0,0,0,0,0,0,0,0,3.0,0,0,0,2.0,18.0
2019_2,1001237,3.0,22.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,2.0
2019_1,1001237,3.0,22.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,2.0
2019_2,1001236,3.0,21.0,2.0,2.0,0,0,1.0,0,0,0,1.0,0,0,0,2.0,3.0,0,0,0,0,3.0
2019_1,1001236,3.0,21.0,2.0,2.0,0,0,1.0,0,0,0,1.0,0,0,0,2.0,3.0,0,0,0,0,3.0
2019_2,1001234,7.0,29.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,6.0
2019_1,1001234,7.0,29.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,6.0
2019_2,1001231,3.0,30.0,1.0,3.0,0,1.0,2.0,0,0,0,0,0,0,0,0,6.0,0,0,0,2.0,4.0
2019_1,1001231,3.0,30.0,1.0,3.0,0,1.0,2.0,0,0,0,0,0,0,0,0,6.0,0,0,0,2.0,4.0
2019_2,1001230,1.0,139.0,1.0,7.0,0,0,6.0,0,0,0,0,0,0,0,18.0,10.0,0,0,0,1.0,14.0
2019_1,1001230,1.0,139.0,1.0,7.0,0,0,6.0,0,0,0,0,0,0,0,18.0,10.0,0,0,0,1.0,14.0
2019_2,1001229,2.0,18.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,6.0
2019_1,1001229,2.0,18.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,6.0
2019_2,1001226,5.0,65.0,3.0,8.0,0,0,10.0,1.0,0,0,0,0,0,0,2.0,8.0,0,0,0,0,3.0
2019_1,1001226,5.0,65.0,3.0,8.0,0,0,10.0,1.0,0,0,0,0,0,0,2.0,8.0,0,0,0,0,3.0
2019_2,1001224,1.0,13.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,3.0
2019_1,1001224,1.0,13.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,3.0
2019_2,1001223,6.0,120.0,4.0,10.0,0,0,6.0,0,0,0,0,0,0,1.0,7.0,4.0,0,0,0,1.0,14.0
2019_1,1001223,6.0,120.0,4.0,10.0,0,0,6.0,0,0,0,0,0,0,1.0,7.0,4.0,0,0,0,1.0,14.0
2019_2,1001222,2.0,39.0,0,1.0,0,0,5.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,5.0
2019_1,1001222,2.0,39.0,0,1.0,0,0,5.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,5.0
2019_2,1001221,13.0,68.0,0,3.0,0,2.0,9.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,12.0
2019_1,1001221,13.0,68.0,0,3.0,0,2.0,9.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,12.0
2019_2,1001213,1.0,53.0,0,2.0,0,0,4.0,0,0,0,0,0,0,0,1.0,15.0,0,0,0,0,7.0
2019_1,1001213,1.0,53.0,0,2.0,0,0,4.0,0,0,0,0,0,0,0,1.0,15.0,0,0,0,0,7.0
2019_2,1001208,2.0,41.0,1.0,4.0,0,0,1.0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,4.0
2019_1,1001208,2.0,41.0,1.0,4.0,0,0,1.0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,4.0
2019_2,1001207,1.0,16.0,1.0,2.0,0,0,0,0,1.0,0,0,0,0,0,1.0,3.0,0,0,0,0,0
2019_1,1001207,1.0,16.0,1.0,2.0,0,0,0,0,1.0,0,0,0,0,0,1.0,3.0,0,0,0,0,0
2019_2,1001206,3.0,47.0,3.0,2.0,0,0,5.0,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,9.0
2019_1,1001206,3.0,47.0,3.0,2.0,0,0,5.0,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,9.0
2019_2,1001205,1.0,50.0,3.0,0,0,0,1.0,0,0,0,0,0,0,0,3.0,13.0,0,0,0,1.0,8.0
2019_1,1001205,1.0,50.0,3.0,0,0,0,1.0,0,0,0,0,0,0,0,3.0,13.0,0,0,0,1.0,8.0
2019_2,1001201,6.0,27.0,1.0,1.0,0,0,4.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1001201,6.0,27.0,1.0,1.0,0,0,4.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1001199,2.0,65.0,3.0,6.0,0,0,4.0,0,0,0,0,0,0,0,1.0,11.0,0,0,0,1.0,4.0
2019_1,1001199,2.0,65.0,3.0,6.0,0,0,4.0,0,0,0,0,0,0,0,1.0,11.0,0,0,0,1.0,4.0
2019_2,1001198,24.0,38.0,1.0,3.0,0,0,3.0,1.0,1.0,0,0,0,0,0,0,2.0,0,0,0,1.0,10.0
2019_1,1001198,24.0,38.0,1.0,3.0,0,0,3.0,1.0,1.0,0,0,0,0,0,0,2.0,0,0,0,1.0,10.0
2019_2,1001197,7.0,22.0,0,2.0,0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,4.0,0,0,0,0,4.0
2019_1,1001197,7.0,22.0,0,2.0,0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,4.0,0,0,0,0,4.0
2019_2,1001195,1.0,26.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1001195,1.0,26.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1001193,2.0,35.0,0,3.0,0,1.0,6.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,5.0
2019_1,1001193,2.0,35.0,0,3.0,0,1.0,6.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,5.0
2019_2,1001192,2.0,43.0,2.0,1.0,0,0,5.0,0,0,0,0,0,0,0,2.0,8.0,0,0,0,1.0,1.0
2019_1,1001192,2.0,43.0,2.0,1.0,0,0,5.0,0,0,0,0,0,0,0,2.0,8.0,0,0,0,1.0,1.0
2019_2,1001190,1.0,31.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,2.0,4.0,0,0,0,1.0,4.0
2019_1,1001190,1.0,31.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,2.0,4.0,0,0,0,1.0,4.0
2019_2,1001189,2.0,63.0,2.0,1.0,0,0,2.0,0,1.0,0,0,1.0,0,0,0,24.0,0,0,0,0,5.0
2019_1,1001189,2.0,63.0,2.0,1.0,0,0,2.0,0,1.0,0,0,1.0,0,0,0,24.0,0,0,0,0,5.0
2019_2,1001188,1.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,0,0,0,1.0,2.0
2019_1,1001188,1.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,0,0,0,1.0,2.0
2019_2,1001187,11.0,16.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,2.0
2019_1,1001187,11.0,16.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,2.0
2019_2,1001186,10.0,63.0,5.0,2.0,0,0,1.0,0,0,0,0,0,0,0,2.0,25.0,0,0,0,0,8.0
2019_1,1001186,10.0,63.0,5.0,2.0,0,0,1.0,0,0,0,0,0,0,0,2.0,25.0,0,0,0,0,8.0
2019_2,1001185,19.0,217.0,1.0,4.0,0,0,13.0,0,1.0,0,0,0,1.0,0,1.0,72.0,0,0,0,0,24.0
2019_1,1001185,19.0,217.0,1.0,4.0,0,0,13.0,0,1.0,0,0,0,1.0,0,1.0,72.0,0,0,0,0,24.0
2019_2,1001183,11.0,14.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1.0
2019_1,1001183,11.0,14.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1.0
2019_2,1001182,92.0,255.0,3.0,9.0,0,0,16.0,1.0,0,0,0,0,0,0,13.0,70.0,0,0,0,4.0,34.0
2019_1,1001182,92.0,255.0,3.0,9.0,0,0,16.0,1.0,0,0,0,0,0,0,13.0,70.0,0,0,0,4.0,34.0
2019_2,1001181,18.0,48.0,2.0,4.0,0,1.0,3.0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,1.0,7.0
2019_1,1001181,18.0,48.0,2.0,4.0,0,1.0,3.0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,1.0,7.0
2019_2,1001180,9.0,147.0,2.0,3.0,0,0,11.0,0,0,0,0,0,0,0,0,16.0,0,0,0,2.0,29.0
2019_1,1001180,9.0,147.0,2.0,3.0,0,0,11.0,0,0,0,0,0,0,0,0,16.0,0,0,0,2.0,29.0
2019_2,1001179,35.0,53.0,5.0,3.0,0,0,5.0,0,0,0,0,0,0,0,1.0,5.0,0,0,0,0,8.0
2019_1,1001179,35.0,53.0,5.0,3.0,0,0,5.0,0,0,0,0,0,0,0,1.0,5.0,0,0,0,0,8.0
2019_2,1001178,10.0,27.0,0,4.0,0,0,1.0,0,0,0,0,0,0,0,1.0,9.0,0,0,0,0,4.0
2019_1,1001178,10.0,27.0,0,4.0,0,0,1.0,0,0,0,0,0,0,0,1.0,9.0,0,0,0,0,4.0
2019_2,1001175,6.0,62.0,2.0,6.0,0,0,12.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,2.0
2019_1,1001175,6.0,62.0,2.0,6.0,0,0,12.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,2.0
2019_2,1001174,15.0,8.0,1.0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
2019_1,1001174,15.0,8.0,1.0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
2019_2,1001173,14.0,87.0,3.0,2.0,0,0,10.0,0,0,0,0,0,0,1.0,1.0,8.0,0,0,0,1.0,12.0
2019_1,1001173,14.0,87.0,3.0,2.0,0,0,10.0,0,0,0,0,0,0,1.0,1.0,8.0,0,0,0,1.0,12.0
2019_2,1001172,3.0,14.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,4.0
2019_1,1001172,3.0,14.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,4.0
2019_2,1001169,3.0,34.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,8.0
2019_1,1001169,3.0,34.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,8.0
2019_2,1001168,2.0,40.0,0,2.0,0,0,4.0,0,0,0,0,0,0,0,0,3.0,0,0,0,2.0,4.0
2019_1,1001168,2.0,40.0,0,2.0,0,0,4.0,0,0,0,0,0,0,0,0,3.0,0,0,0,2.0,4.0
2019_2,1001166,13.0,41.0,0,7.0,0,0,4.0,0,0,0,0,0,0,0,0,4.0,0,0,0,1.0,10.0
2019_1,1001166,13.0,41.0,0,7.0,0,0,4.0,0,0,0,0,0,0,0,0,4.0,0,0,0,1.0,10.0
2019_2,1001165,8.0,57.0,0,2.0,0,0,7.0,0,0,0,0,0,0,0,0,4.0,0,0,0,1.0,3.0
2019_1,1001165,8.0,57.0,0,2.0,0,0,7.0,0,0,0,0,0,0,0,0,4.0,0,0,0,1.0,3.0
2019_2,1001164,3.0,60.0,1.0,7.0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2019_1,1001164,3.0,60.0,1.0,7.0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2019_2,1001163,9.0,128.0,4.0,3.0,0,2.0,11.0,0,0,0,0,0,0,0,0,8.0,0,0,0,1.0,13.0
